Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT1996;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Kvinnor;-24;27
HT1996;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Kvinnor;25-34;9
HT1996;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Kvinnor;35-;7
HT1996;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Kvinnor;Total;43
HT1996;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Män;-24;2
HT1996;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Män;25-34;2
HT1996;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Män;35-;1
HT1996;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Män;Total;5
HT1996;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Total;-24;29
HT1996;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Total;25-34;11
HT1996;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Total;35-;8
HT1996;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Total;Total;48
HT1996;Kalmar läns vårdhögskola;Social omsorgsexamen;Kvinnor;-24;13
HT1996;Kalmar läns vårdhögskola;Social omsorgsexamen;Kvinnor;25-34;3
HT1996;Kalmar läns vårdhögskola;Social omsorgsexamen;Kvinnor;35-;9
HT1996;Kalmar läns vårdhögskola;Social omsorgsexamen;Kvinnor;Total;25
HT1996;Kalmar läns vårdhögskola;Social omsorgsexamen;Män;25-34;5
HT1996;Kalmar läns vårdhögskola;Social omsorgsexamen;Män;Total;5
HT1996;Kalmar läns vårdhögskola;Social omsorgsexamen;Total;-24;13
HT1996;Kalmar läns vårdhögskola;Social omsorgsexamen;Total;25-34;8
HT1996;Kalmar läns vårdhögskola;Social omsorgsexamen;Total;35-;9
HT1996;Kalmar läns vårdhögskola;Social omsorgsexamen;Total;Total;30
HT1996;Karolinska institutet;;Kvinnor;-24;125
HT1996;Karolinska institutet;;Kvinnor;25-34;58
HT1996;Karolinska institutet;;Kvinnor;35-;4
HT1996;Karolinska institutet;;Kvinnor;Total;187
HT1996;Karolinska institutet;;Män;-24;66
HT1996;Karolinska institutet;;Män;25-34;30
HT1996;Karolinska institutet;;Män;35-;4
HT1996;Karolinska institutet;;Män;Total;100
HT1996;Karolinska institutet;;Total;-24;191
HT1996;Karolinska institutet;;Total;25-34;88
HT1996;Karolinska institutet;;Total;35-;8
HT1996;Karolinska institutet;;Total;Total;287
HT1996;Karolinska institutet;Fysioterapeutexamen;Kvinnor;-24;37
HT1996;Karolinska institutet;Fysioterapeutexamen;Kvinnor;25-34;21
HT1996;Karolinska institutet;Fysioterapeutexamen;Kvinnor;35-;4
HT1996;Karolinska institutet;Fysioterapeutexamen;Kvinnor;Total;62
HT1996;Karolinska institutet;Fysioterapeutexamen;Män;-24;10
HT1996;Karolinska institutet;Fysioterapeutexamen;Män;25-34;5
HT1996;Karolinska institutet;Fysioterapeutexamen;Män;Total;15
HT1996;Karolinska institutet;Fysioterapeutexamen;Total;-24;47
HT1996;Karolinska institutet;Fysioterapeutexamen;Total;25-34;26
HT1996;Karolinska institutet;Fysioterapeutexamen;Total;35-;4
HT1996;Karolinska institutet;Fysioterapeutexamen;Total;Total;77
HT1996;Karolinska institutet;Läkarexamen;Kvinnor;-24;42
HT1996;Karolinska institutet;Läkarexamen;Kvinnor;25-34;20
HT1996;Karolinska institutet;Läkarexamen;Kvinnor;Total;62
HT1996;Karolinska institutet;Läkarexamen;Män;-24;32
HT1996;Karolinska institutet;Läkarexamen;Män;25-34;11
HT1996;Karolinska institutet;Läkarexamen;Män;35-;3
HT1996;Karolinska institutet;Läkarexamen;Män;Total;46
HT1996;Karolinska institutet;Läkarexamen;Total;-24;74
HT1996;Karolinska institutet;Läkarexamen;Total;25-34;31
HT1996;Karolinska institutet;Läkarexamen;Total;35-;3
HT1996;Karolinska institutet;Läkarexamen;Total;Total;108
HT1996;Karolinska institutet;Optikerexamen;Kvinnor;-24;28
HT1996;Karolinska institutet;Optikerexamen;Kvinnor;25-34;7
HT1996;Karolinska institutet;Optikerexamen;Kvinnor;Total;35
HT1996;Karolinska institutet;Optikerexamen;Män;-24;5
HT1996;Karolinska institutet;Optikerexamen;Män;25-34;7
HT1996;Karolinska institutet;Optikerexamen;Män;35-;1
HT1996;Karolinska institutet;Optikerexamen;Män;Total;13
HT1996;Karolinska institutet;Optikerexamen;Total;-24;33
HT1996;Karolinska institutet;Optikerexamen;Total;25-34;14
HT1996;Karolinska institutet;Optikerexamen;Total;35-;1
HT1996;Karolinska institutet;Optikerexamen;Total;Total;48
HT1996;Karolinska institutet;Tandläkarexamen;Kvinnor;-24;20
HT1996;Karolinska institutet;Tandläkarexamen;Kvinnor;25-34;11
HT1996;Karolinska institutet;Tandläkarexamen;Kvinnor;Total;31
HT1996;Karolinska institutet;Tandläkarexamen;Män;-24;19
HT1996;Karolinska institutet;Tandläkarexamen;Män;25-34;7
HT1996;Karolinska institutet;Tandläkarexamen;Män;Total;26
HT1996;Karolinska institutet;Tandläkarexamen;Total;-24;39
HT1996;Karolinska institutet;Tandläkarexamen;Total;25-34;18
HT1996;Karolinska institutet;Tandläkarexamen;Total;Total;57
HT1996;Konstfack;;Kvinnor;-24;11
HT1996;Konstfack;;Kvinnor;25-34;12
HT1996;Konstfack;;Kvinnor;35-;7
HT1996;Konstfack;;Kvinnor;Total;30
HT1996;Konstfack;;Män;-24;4
HT1996;Konstfack;;Män;25-34;4
HT1996;Konstfack;;Män;35-;3
HT1996;Konstfack;;Män;Total;11
HT1996;Konstfack;;Total;-24;15
HT1996;Konstfack;;Total;25-34;16
HT1996;Konstfack;;Total;35-;10
HT1996;Konstfack;;Total;Total;41
HT1996;Konstfack;Bildlärarexamen;Kvinnor;-24;11
HT1996;Konstfack;Bildlärarexamen;Kvinnor;25-34;12
HT1996;Konstfack;Bildlärarexamen;Kvinnor;35-;7
HT1996;Konstfack;Bildlärarexamen;Kvinnor;Total;30
HT1996;Konstfack;Bildlärarexamen;Män;-24;4
HT1996;Konstfack;Bildlärarexamen;Män;25-34;4
HT1996;Konstfack;Bildlärarexamen;Män;35-;3
HT1996;Konstfack;Bildlärarexamen;Män;Total;11
HT1996;Konstfack;Bildlärarexamen;Total;-24;15
HT1996;Konstfack;Bildlärarexamen;Total;25-34;16
HT1996;Konstfack;Bildlärarexamen;Total;35-;10
HT1996;Konstfack;Bildlärarexamen;Total;Total;41
HT1996;Kungl. Tekniska högskolan;;Kvinnor;-24;597
HT1996;Kungl. Tekniska högskolan;;Kvinnor;25-34;129
HT1996;Kungl. Tekniska högskolan;;Kvinnor;35-;29
HT1996;Kungl. Tekniska högskolan;;Kvinnor;Total;755
HT1996;Kungl. Tekniska högskolan;;Män;-24;1669
HT1996;Kungl. Tekniska högskolan;;Män;25-34;376
HT1996;Kungl. Tekniska högskolan;;Män;35-;83
HT1996;Kungl. Tekniska högskolan;;Män;Total;2128
HT1996;Kungl. Tekniska högskolan;;Total;-24;2266
HT1996;Kungl. Tekniska högskolan;;Total;25-34;505
HT1996;Kungl. Tekniska högskolan;;Total;35-;112
HT1996;Kungl. Tekniska högskolan;;Total;Total;2883
HT1996;Kungl. Tekniska högskolan;Arkitektexamen;Kvinnor;-24;22
HT1996;Kungl. Tekniska högskolan;Arkitektexamen;Kvinnor;25-34;12
HT1996;Kungl. Tekniska högskolan;Arkitektexamen;Kvinnor;35-;2
HT1996;Kungl. Tekniska högskolan;Arkitektexamen;Kvinnor;Total;36
HT1996;Kungl. Tekniska högskolan;Arkitektexamen;Män;-24;37
HT1996;Kungl. Tekniska högskolan;Arkitektexamen;Män;25-34;14
HT1996;Kungl. Tekniska högskolan;Arkitektexamen;Män;35-;4
HT1996;Kungl. Tekniska högskolan;Arkitektexamen;Män;Total;55
HT1996;Kungl. Tekniska högskolan;Arkitektexamen;Total;-24;59
HT1996;Kungl. Tekniska högskolan;Arkitektexamen;Total;25-34;26
HT1996;Kungl. Tekniska högskolan;Arkitektexamen;Total;35-;6
HT1996;Kungl. Tekniska högskolan;Arkitektexamen;Total;Total;91
HT1996;Kungl. Tekniska högskolan;Civilingenjörsexamen;Kvinnor;-24;483
HT1996;Kungl. Tekniska högskolan;Civilingenjörsexamen;Kvinnor;25-34;68
HT1996;Kungl. Tekniska högskolan;Civilingenjörsexamen;Kvinnor;35-;13
HT1996;Kungl. Tekniska högskolan;Civilingenjörsexamen;Kvinnor;Total;564
HT1996;Kungl. Tekniska högskolan;Civilingenjörsexamen;Män;-24;1217
HT1996;Kungl. Tekniska högskolan;Civilingenjörsexamen;Män;25-34;209
HT1996;Kungl. Tekniska högskolan;Civilingenjörsexamen;Män;35-;26
HT1996;Kungl. Tekniska högskolan;Civilingenjörsexamen;Män;Total;1452
HT1996;Kungl. Tekniska högskolan;Civilingenjörsexamen;Total;-24;1700
HT1996;Kungl. Tekniska högskolan;Civilingenjörsexamen;Total;25-34;277
HT1996;Kungl. Tekniska högskolan;Civilingenjörsexamen;Total;35-;39
HT1996;Kungl. Tekniska högskolan;Civilingenjörsexamen;Total;Total;2016
HT1996;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Kvinnor;-24;92
HT1996;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Kvinnor;25-34;49
HT1996;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Kvinnor;35-;14
HT1996;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Kvinnor;Total;155
HT1996;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Män;-24;415
HT1996;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Män;25-34;153
HT1996;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Män;35-;53
HT1996;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Män;Total;621
HT1996;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Total;-24;507
HT1996;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Total;25-34;202
HT1996;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Total;35-;67
HT1996;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Total;Total;776
HT1996;Linköpings universitet;;Kvinnor;-24;700
HT1996;Linköpings universitet;;Kvinnor;25-34;216
HT1996;Linköpings universitet;;Kvinnor;35-;145
HT1996;Linköpings universitet;;Kvinnor;Total;1061
HT1996;Linköpings universitet;;Män;-24;914
HT1996;Linköpings universitet;;Män;25-34;211
HT1996;Linköpings universitet;;Män;35-;83
HT1996;Linköpings universitet;;Män;Total;1208
HT1996;Linköpings universitet;;Total;-24;1614
HT1996;Linköpings universitet;;Total;25-34;427
HT1996;Linköpings universitet;;Total;35-;228
HT1996;Linköpings universitet;;Total;Total;2269
HT1996;Linköpings universitet;Arbetsterapeutexamen;Kvinnor;-24;20
HT1996;Linköpings universitet;Arbetsterapeutexamen;Kvinnor;25-34;5
HT1996;Linköpings universitet;Arbetsterapeutexamen;Kvinnor;35-;2
HT1996;Linköpings universitet;Arbetsterapeutexamen;Kvinnor;Total;27
HT1996;Linköpings universitet;Arbetsterapeutexamen;Total;-24;20
HT1996;Linköpings universitet;Arbetsterapeutexamen;Total;25-34;5
HT1996;Linköpings universitet;Arbetsterapeutexamen;Total;35-;2
HT1996;Linköpings universitet;Arbetsterapeutexamen;Total;Total;27
HT1996;Linköpings universitet;Barn- och ungdomspedagogisk examen;Kvinnor;-24;72
HT1996;Linköpings universitet;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;41
HT1996;Linköpings universitet;Barn- och ungdomspedagogisk examen;Kvinnor;35-;17
HT1996;Linköpings universitet;Barn- och ungdomspedagogisk examen;Kvinnor;Total;130
HT1996;Linköpings universitet;Barn- och ungdomspedagogisk examen;Män;-24;12
HT1996;Linköpings universitet;Barn- och ungdomspedagogisk examen;Män;25-34;2
HT1996;Linköpings universitet;Barn- och ungdomspedagogisk examen;Män;35-;3
HT1996;Linköpings universitet;Barn- och ungdomspedagogisk examen;Män;Total;17
HT1996;Linköpings universitet;Barn- och ungdomspedagogisk examen;Total;-24;84
HT1996;Linköpings universitet;Barn- och ungdomspedagogisk examen;Total;25-34;43
HT1996;Linköpings universitet;Barn- och ungdomspedagogisk examen;Total;35-;20
HT1996;Linköpings universitet;Barn- och ungdomspedagogisk examen;Total;Total;147
HT1996;Linköpings universitet;Civilingenjörsexamen;Kvinnor;-24;205
HT1996;Linköpings universitet;Civilingenjörsexamen;Kvinnor;25-34;15
HT1996;Linköpings universitet;Civilingenjörsexamen;Kvinnor;Total;220
HT1996;Linköpings universitet;Civilingenjörsexamen;Män;-24;604
HT1996;Linköpings universitet;Civilingenjörsexamen;Män;25-34;79
HT1996;Linköpings universitet;Civilingenjörsexamen;Män;35-;6
HT1996;Linköpings universitet;Civilingenjörsexamen;Män;Total;689
HT1996;Linköpings universitet;Civilingenjörsexamen;Total;-24;809
HT1996;Linköpings universitet;Civilingenjörsexamen;Total;25-34;94
HT1996;Linköpings universitet;Civilingenjörsexamen;Total;35-;6
HT1996;Linköpings universitet;Civilingenjörsexamen;Total;Total;909
HT1996;Linköpings universitet;Folkhögskollärarexamen;Kvinnor;25-34;9
HT1996;Linköpings universitet;Folkhögskollärarexamen;Kvinnor;35-;51
HT1996;Linköpings universitet;Folkhögskollärarexamen;Kvinnor;Total;60
HT1996;Linköpings universitet;Folkhögskollärarexamen;Män;25-34;9
HT1996;Linköpings universitet;Folkhögskollärarexamen;Män;35-;29
HT1996;Linköpings universitet;Folkhögskollärarexamen;Män;Total;38
HT1996;Linköpings universitet;Folkhögskollärarexamen;Total;25-34;18
HT1996;Linköpings universitet;Folkhögskollärarexamen;Total;35-;80
HT1996;Linköpings universitet;Folkhögskollärarexamen;Total;Total;98
HT1996;Linköpings universitet;Fysioterapeutexamen;Kvinnor;-24;17
HT1996;Linköpings universitet;Fysioterapeutexamen;Kvinnor;25-34;4
HT1996;Linköpings universitet;Fysioterapeutexamen;Kvinnor;35-;2
HT1996;Linköpings universitet;Fysioterapeutexamen;Kvinnor;Total;23
HT1996;Linköpings universitet;Fysioterapeutexamen;Män;-24;2
HT1996;Linköpings universitet;Fysioterapeutexamen;Män;25-34;2
HT1996;Linköpings universitet;Fysioterapeutexamen;Män;Total;4
HT1996;Linköpings universitet;Fysioterapeutexamen;Total;-24;19
HT1996;Linköpings universitet;Fysioterapeutexamen;Total;25-34;6
HT1996;Linköpings universitet;Fysioterapeutexamen;Total;35-;2
HT1996;Linköpings universitet;Fysioterapeutexamen;Total;Total;27
HT1996;Linköpings universitet;Grundskollärarexamen 1-7;Kvinnor;-24;86
HT1996;Linköpings universitet;Grundskollärarexamen 1-7;Kvinnor;25-34;15
HT1996;Linköpings universitet;Grundskollärarexamen 1-7;Kvinnor;35-;11
HT1996;Linköpings universitet;Grundskollärarexamen 1-7;Kvinnor;Total;112
HT1996;Linköpings universitet;Grundskollärarexamen 1-7;Män;-24;6
HT1996;Linköpings universitet;Grundskollärarexamen 1-7;Män;25-34;3
HT1996;Linköpings universitet;Grundskollärarexamen 1-7;Män;35-;3
HT1996;Linköpings universitet;Grundskollärarexamen 1-7;Män;Total;12
HT1996;Linköpings universitet;Grundskollärarexamen 1-7;Total;-24;92
HT1996;Linköpings universitet;Grundskollärarexamen 1-7;Total;25-34;18
HT1996;Linköpings universitet;Grundskollärarexamen 1-7;Total;35-;14
HT1996;Linköpings universitet;Grundskollärarexamen 1-7;Total;Total;124
HT1996;Linköpings universitet;Grundskollärarexamen 4-9;Kvinnor;-24;80
HT1996;Linköpings universitet;Grundskollärarexamen 4-9;Kvinnor;25-34;37
HT1996;Linköpings universitet;Grundskollärarexamen 4-9;Kvinnor;35-;18
HT1996;Linköpings universitet;Grundskollärarexamen 4-9;Kvinnor;Total;135
HT1996;Linköpings universitet;Grundskollärarexamen 4-9;Män;-24;32
HT1996;Linköpings universitet;Grundskollärarexamen 4-9;Män;25-34;14
HT1996;Linköpings universitet;Grundskollärarexamen 4-9;Män;35-;8
HT1996;Linköpings universitet;Grundskollärarexamen 4-9;Män;Total;54
HT1996;Linköpings universitet;Grundskollärarexamen 4-9;Total;-24;112
HT1996;Linköpings universitet;Grundskollärarexamen 4-9;Total;25-34;51
HT1996;Linköpings universitet;Grundskollärarexamen 4-9;Total;35-;26
HT1996;Linköpings universitet;Grundskollärarexamen 4-9;Total;Total;189
HT1996;Linköpings universitet;Gymnasielärarexamen;Kvinnor;-24;57
HT1996;Linköpings universitet;Gymnasielärarexamen;Kvinnor;25-34;27
HT1996;Linköpings universitet;Gymnasielärarexamen;Kvinnor;35-;20
HT1996;Linköpings universitet;Gymnasielärarexamen;Kvinnor;Total;104
HT1996;Linköpings universitet;Gymnasielärarexamen;Män;-24;21
HT1996;Linköpings universitet;Gymnasielärarexamen;Män;25-34;29
HT1996;Linköpings universitet;Gymnasielärarexamen;Män;35-;8
HT1996;Linköpings universitet;Gymnasielärarexamen;Män;Total;58
HT1996;Linköpings universitet;Gymnasielärarexamen;Total;-24;78
HT1996;Linköpings universitet;Gymnasielärarexamen;Total;25-34;56
HT1996;Linköpings universitet;Gymnasielärarexamen;Total;35-;28
HT1996;Linköpings universitet;Gymnasielärarexamen;Total;Total;162
HT1996;Linköpings universitet;Högskoleingenjörsexamen;Kvinnor;-24;36
HT1996;Linköpings universitet;Högskoleingenjörsexamen;Kvinnor;25-34;14
HT1996;Linköpings universitet;Högskoleingenjörsexamen;Kvinnor;35-;9
HT1996;Linköpings universitet;Högskoleingenjörsexamen;Kvinnor;Total;59
HT1996;Linköpings universitet;Högskoleingenjörsexamen;Män;-24;184
HT1996;Linköpings universitet;Högskoleingenjörsexamen;Män;25-34;50
HT1996;Linköpings universitet;Högskoleingenjörsexamen;Män;35-;15
HT1996;Linköpings universitet;Högskoleingenjörsexamen;Män;Total;249
HT1996;Linköpings universitet;Högskoleingenjörsexamen;Total;-24;220
HT1996;Linköpings universitet;Högskoleingenjörsexamen;Total;25-34;64
HT1996;Linköpings universitet;Högskoleingenjörsexamen;Total;35-;24
HT1996;Linköpings universitet;Högskoleingenjörsexamen;Total;Total;308
HT1996;Linköpings universitet;Läkarexamen;Kvinnor;-24;16
HT1996;Linköpings universitet;Läkarexamen;Kvinnor;25-34;7
HT1996;Linköpings universitet;Läkarexamen;Kvinnor;35-;2
HT1996;Linköpings universitet;Läkarexamen;Kvinnor;Total;25
HT1996;Linköpings universitet;Läkarexamen;Män;-24;16
HT1996;Linköpings universitet;Läkarexamen;Män;25-34;2
HT1996;Linköpings universitet;Läkarexamen;Män;35-;2
HT1996;Linköpings universitet;Läkarexamen;Män;Total;20
HT1996;Linköpings universitet;Läkarexamen;Total;-24;32
HT1996;Linköpings universitet;Läkarexamen;Total;25-34;9
HT1996;Linköpings universitet;Läkarexamen;Total;35-;4
HT1996;Linköpings universitet;Läkarexamen;Total;Total;45
HT1996;Linköpings universitet;Psykologexamen;Kvinnor;-24;32
HT1996;Linköpings universitet;Psykologexamen;Kvinnor;25-34;23
HT1996;Linköpings universitet;Psykologexamen;Kvinnor;35-;3
HT1996;Linköpings universitet;Psykologexamen;Kvinnor;Total;58
HT1996;Linköpings universitet;Psykologexamen;Män;-24;9
HT1996;Linköpings universitet;Psykologexamen;Män;25-34;8
HT1996;Linköpings universitet;Psykologexamen;Män;35-;1
HT1996;Linköpings universitet;Psykologexamen;Män;Total;18
HT1996;Linköpings universitet;Psykologexamen;Total;-24;41
HT1996;Linköpings universitet;Psykologexamen;Total;25-34;31
HT1996;Linköpings universitet;Psykologexamen;Total;35-;4
HT1996;Linköpings universitet;Psykologexamen;Total;Total;76
HT1996;Linköpings universitet;Sjuksköterskeexamen;Kvinnor;-24;58
HT1996;Linköpings universitet;Sjuksköterskeexamen;Kvinnor;25-34;14
HT1996;Linköpings universitet;Sjuksköterskeexamen;Kvinnor;35-;10
HT1996;Linköpings universitet;Sjuksköterskeexamen;Kvinnor;Total;82
HT1996;Linköpings universitet;Sjuksköterskeexamen;Män;-24;8
HT1996;Linköpings universitet;Sjuksköterskeexamen;Män;25-34;1
HT1996;Linköpings universitet;Sjuksköterskeexamen;Män;35-;1
HT1996;Linköpings universitet;Sjuksköterskeexamen;Män;Total;10
HT1996;Linköpings universitet;Sjuksköterskeexamen;Total;-24;66
HT1996;Linköpings universitet;Sjuksköterskeexamen;Total;25-34;15
HT1996;Linköpings universitet;Sjuksköterskeexamen;Total;35-;11
HT1996;Linköpings universitet;Sjuksköterskeexamen;Total;Total;92
HT1996;Linköpings universitet;Slöjdlärarexamen;Kvinnor;-24;8
HT1996;Linköpings universitet;Slöjdlärarexamen;Kvinnor;25-34;3
HT1996;Linköpings universitet;Slöjdlärarexamen;Kvinnor;Total;11
HT1996;Linköpings universitet;Slöjdlärarexamen;Män;-24;23
HT1996;Linköpings universitet;Slöjdlärarexamen;Män;25-34;13
HT1996;Linköpings universitet;Slöjdlärarexamen;Män;35-;8
HT1996;Linköpings universitet;Slöjdlärarexamen;Män;Total;44
HT1996;Linköpings universitet;Slöjdlärarexamen;Total;-24;31
HT1996;Linköpings universitet;Slöjdlärarexamen;Total;25-34;16
HT1996;Linköpings universitet;Slöjdlärarexamen;Total;35-;8
HT1996;Linköpings universitet;Slöjdlärarexamen;Total;Total;55
HT1996;Linköpings universitet;Social omsorgsexamen;Kvinnor;-24;15
HT1996;Linköpings universitet;Social omsorgsexamen;Kvinnor;25-34;3
HT1996;Linköpings universitet;Social omsorgsexamen;Kvinnor;35-;2
HT1996;Linköpings universitet;Social omsorgsexamen;Kvinnor;Total;20
HT1996;Linköpings universitet;Social omsorgsexamen;Total;-24;15
HT1996;Linköpings universitet;Social omsorgsexamen;Total;25-34;3
HT1996;Linköpings universitet;Social omsorgsexamen;Total;35-;2
HT1996;Linköpings universitet;Social omsorgsexamen;Total;Total;20
HT1996;Lunds universitet;;Kvinnor;-24;970
HT1996;Lunds universitet;;Kvinnor;25-34;249
HT1996;Lunds universitet;;Kvinnor;35-;162
HT1996;Lunds universitet;;Kvinnor;Total;1381
HT1996;Lunds universitet;;Män;-24;1262
HT1996;Lunds universitet;;Män;25-34;325
HT1996;Lunds universitet;;Män;35-;108
HT1996;Lunds universitet;;Män;Total;1695
HT1996;Lunds universitet;;Total;-24;2232
HT1996;Lunds universitet;;Total;25-34;574
HT1996;Lunds universitet;;Total;35-;270
HT1996;Lunds universitet;;Total;Total;3076
HT1996;Lunds universitet;Arkitektexamen;Kvinnor;-24;29
HT1996;Lunds universitet;Arkitektexamen;Kvinnor;25-34;7
HT1996;Lunds universitet;Arkitektexamen;Kvinnor;35-;1
HT1996;Lunds universitet;Arkitektexamen;Kvinnor;Total;37
HT1996;Lunds universitet;Arkitektexamen;Män;-24;21
HT1996;Lunds universitet;Arkitektexamen;Män;25-34;11
HT1996;Lunds universitet;Arkitektexamen;Män;35-;1
HT1996;Lunds universitet;Arkitektexamen;Män;Total;33
HT1996;Lunds universitet;Arkitektexamen;Total;-24;50
HT1996;Lunds universitet;Arkitektexamen;Total;25-34;18
HT1996;Lunds universitet;Arkitektexamen;Total;35-;2
HT1996;Lunds universitet;Arkitektexamen;Total;Total;70
HT1996;Lunds universitet;Barn- och ungdomspedagogisk examen;Kvinnor;-24;88
HT1996;Lunds universitet;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;32
HT1996;Lunds universitet;Barn- och ungdomspedagogisk examen;Kvinnor;35-;8
HT1996;Lunds universitet;Barn- och ungdomspedagogisk examen;Kvinnor;Total;128
HT1996;Lunds universitet;Barn- och ungdomspedagogisk examen;Män;-24;8
HT1996;Lunds universitet;Barn- och ungdomspedagogisk examen;Män;25-34;7
HT1996;Lunds universitet;Barn- och ungdomspedagogisk examen;Män;35-;2
HT1996;Lunds universitet;Barn- och ungdomspedagogisk examen;Män;Total;17
HT1996;Lunds universitet;Barn- och ungdomspedagogisk examen;Total;-24;96
HT1996;Lunds universitet;Barn- och ungdomspedagogisk examen;Total;25-34;39
HT1996;Lunds universitet;Barn- och ungdomspedagogisk examen;Total;35-;10
HT1996;Lunds universitet;Barn- och ungdomspedagogisk examen;Total;Total;145
HT1996;Lunds universitet;Brandingenjörsexamen;Kvinnor;-24;7
HT1996;Lunds universitet;Brandingenjörsexamen;Kvinnor;25-34;1
HT1996;Lunds universitet;Brandingenjörsexamen;Kvinnor;35-;1
HT1996;Lunds universitet;Brandingenjörsexamen;Kvinnor;Total;9
HT1996;Lunds universitet;Brandingenjörsexamen;Män;-24;16
HT1996;Lunds universitet;Brandingenjörsexamen;Män;25-34;8
HT1996;Lunds universitet;Brandingenjörsexamen;Män;Total;24
HT1996;Lunds universitet;Brandingenjörsexamen;Total;-24;23
HT1996;Lunds universitet;Brandingenjörsexamen;Total;25-34;9
HT1996;Lunds universitet;Brandingenjörsexamen;Total;35-;1
HT1996;Lunds universitet;Brandingenjörsexamen;Total;Total;33
HT1996;Lunds universitet;Civilingenjörsexamen;Kvinnor;-24;204
HT1996;Lunds universitet;Civilingenjörsexamen;Kvinnor;25-34;20
HT1996;Lunds universitet;Civilingenjörsexamen;Kvinnor;35-;6
HT1996;Lunds universitet;Civilingenjörsexamen;Kvinnor;Total;230
HT1996;Lunds universitet;Civilingenjörsexamen;Män;-24;635
HT1996;Lunds universitet;Civilingenjörsexamen;Män;25-34;105
HT1996;Lunds universitet;Civilingenjörsexamen;Män;35-;17
HT1996;Lunds universitet;Civilingenjörsexamen;Män;Total;757
HT1996;Lunds universitet;Civilingenjörsexamen;Total;-24;839
HT1996;Lunds universitet;Civilingenjörsexamen;Total;25-34;125
HT1996;Lunds universitet;Civilingenjörsexamen;Total;35-;23
HT1996;Lunds universitet;Civilingenjörsexamen;Total;Total;987
HT1996;Lunds universitet;Fysioterapeutexamen;Kvinnor;-24;35
HT1996;Lunds universitet;Fysioterapeutexamen;Kvinnor;25-34;3
HT1996;Lunds universitet;Fysioterapeutexamen;Kvinnor;Total;38
HT1996;Lunds universitet;Fysioterapeutexamen;Män;-24;8
HT1996;Lunds universitet;Fysioterapeutexamen;Män;35-;2
HT1996;Lunds universitet;Fysioterapeutexamen;Män;Total;10
HT1996;Lunds universitet;Fysioterapeutexamen;Total;-24;43
HT1996;Lunds universitet;Fysioterapeutexamen;Total;25-34;3
HT1996;Lunds universitet;Fysioterapeutexamen;Total;35-;2
HT1996;Lunds universitet;Fysioterapeutexamen;Total;Total;48
HT1996;Lunds universitet;Grundskollärarexamen 1-7;Kvinnor;-24;85
HT1996;Lunds universitet;Grundskollärarexamen 1-7;Kvinnor;25-34;31
HT1996;Lunds universitet;Grundskollärarexamen 1-7;Kvinnor;35-;15
HT1996;Lunds universitet;Grundskollärarexamen 1-7;Kvinnor;Total;131
HT1996;Lunds universitet;Grundskollärarexamen 1-7;Män;-24;22
HT1996;Lunds universitet;Grundskollärarexamen 1-7;Män;25-34;11
HT1996;Lunds universitet;Grundskollärarexamen 1-7;Män;35-;1
HT1996;Lunds universitet;Grundskollärarexamen 1-7;Män;Total;34
HT1996;Lunds universitet;Grundskollärarexamen 1-7;Total;-24;107
HT1996;Lunds universitet;Grundskollärarexamen 1-7;Total;25-34;42
HT1996;Lunds universitet;Grundskollärarexamen 1-7;Total;35-;16
HT1996;Lunds universitet;Grundskollärarexamen 1-7;Total;Total;165
HT1996;Lunds universitet;Grundskollärarexamen 4-9;Kvinnor;-24;75
HT1996;Lunds universitet;Grundskollärarexamen 4-9;Kvinnor;25-34;32
HT1996;Lunds universitet;Grundskollärarexamen 4-9;Kvinnor;35-;11
HT1996;Lunds universitet;Grundskollärarexamen 4-9;Kvinnor;Total;118
HT1996;Lunds universitet;Grundskollärarexamen 4-9;Män;-24;33
HT1996;Lunds universitet;Grundskollärarexamen 4-9;Män;25-34;21
