Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2021;Linköpings universitet;Läkarexamen;Total;Total;126
HT2021;Linköpings universitet;Lärarexamen;Kvinnor;25-34;4
HT2021;Linköpings universitet;Lärarexamen;Kvinnor;35-;27
HT2021;Linköpings universitet;Lärarexamen;Kvinnor;Total;31
HT2021;Linköpings universitet;Lärarexamen;Män;35-;5
HT2021;Linköpings universitet;Lärarexamen;Män;Total;5
HT2021;Linköpings universitet;Lärarexamen;Total;25-34;4
HT2021;Linköpings universitet;Lärarexamen;Total;35-;32
HT2021;Linköpings universitet;Lärarexamen;Total;Total;36
HT2021;Linköpings universitet;Psykologexamen;Kvinnor;-24;43
HT2021;Linköpings universitet;Psykologexamen;Kvinnor;25-34;4
HT2021;Linköpings universitet;Psykologexamen;Kvinnor;Total;47
HT2021;Linköpings universitet;Psykologexamen;Män;-24;12
HT2021;Linköpings universitet;Psykologexamen;Män;25-34;2
HT2021;Linköpings universitet;Psykologexamen;Män;35-;1
HT2021;Linköpings universitet;Psykologexamen;Män;Total;15
HT2021;Linköpings universitet;Psykologexamen;Total;-24;55
HT2021;Linköpings universitet;Psykologexamen;Total;25-34;6
HT2021;Linköpings universitet;Psykologexamen;Total;35-;1
HT2021;Linköpings universitet;Psykologexamen;Total;Total;62
HT2021;Linköpings universitet;Psykoterapeutexamen;Kvinnor;25-34;1
HT2021;Linköpings universitet;Psykoterapeutexamen;Kvinnor;35-;17
HT2021;Linköpings universitet;Psykoterapeutexamen;Kvinnor;Total;18
HT2021;Linköpings universitet;Psykoterapeutexamen;Män;35-;2
HT2021;Linköpings universitet;Psykoterapeutexamen;Män;Total;2
HT2021;Linköpings universitet;Psykoterapeutexamen;Total;25-34;1
HT2021;Linköpings universitet;Psykoterapeutexamen;Total;35-;19
HT2021;Linköpings universitet;Psykoterapeutexamen;Total;Total;20
HT2021;Linköpings universitet;Sjuksköterskeexamen;Kvinnor;-24;83
HT2021;Linköpings universitet;Sjuksköterskeexamen;Kvinnor;25-34;30
HT2021;Linköpings universitet;Sjuksköterskeexamen;Kvinnor;35-;9
HT2021;Linköpings universitet;Sjuksköterskeexamen;Kvinnor;Total;122
HT2021;Linköpings universitet;Sjuksköterskeexamen;Män;-24;11
HT2021;Linköpings universitet;Sjuksköterskeexamen;Män;25-34;10
HT2021;Linköpings universitet;Sjuksköterskeexamen;Män;35-;2
HT2021;Linköpings universitet;Sjuksköterskeexamen;Män;Total;23
HT2021;Linköpings universitet;Sjuksköterskeexamen;Total;-24;94
HT2021;Linköpings universitet;Sjuksköterskeexamen;Total;25-34;40
HT2021;Linköpings universitet;Sjuksköterskeexamen;Total;35-;11
HT2021;Linköpings universitet;Sjuksköterskeexamen;Total;Total;145
HT2021;Linköpings universitet;Socionomexamen;Kvinnor;-24;53
HT2021;Linköpings universitet;Socionomexamen;Kvinnor;25-34;30
HT2021;Linköpings universitet;Socionomexamen;Kvinnor;35-;9
HT2021;Linköpings universitet;Socionomexamen;Kvinnor;Total;92
HT2021;Linköpings universitet;Socionomexamen;Män;-24;7
HT2021;Linköpings universitet;Socionomexamen;Män;25-34;3
HT2021;Linköpings universitet;Socionomexamen;Män;Total;10
HT2021;Linköpings universitet;Socionomexamen;Total;-24;60
HT2021;Linköpings universitet;Socionomexamen;Total;25-34;33
HT2021;Linköpings universitet;Socionomexamen;Total;35-;9
HT2021;Linköpings universitet;Socionomexamen;Total;Total;102
HT2021;Linköpings universitet;Specialistsjuksköterskeexamen;Kvinnor;-24;1
HT2021;Linköpings universitet;Specialistsjuksköterskeexamen;Kvinnor;25-34;54
HT2021;Linköpings universitet;Specialistsjuksköterskeexamen;Kvinnor;35-;61
HT2021;Linköpings universitet;Specialistsjuksköterskeexamen;Kvinnor;Total;116
HT2021;Linköpings universitet;Specialistsjuksköterskeexamen;Män;-24;1
HT2021;Linköpings universitet;Specialistsjuksköterskeexamen;Män;25-34;8
HT2021;Linköpings universitet;Specialistsjuksköterskeexamen;Män;35-;12
HT2021;Linköpings universitet;Specialistsjuksköterskeexamen;Män;Total;21
HT2021;Linköpings universitet;Specialistsjuksköterskeexamen;Total;-24;2
HT2021;Linköpings universitet;Specialistsjuksköterskeexamen;Total;25-34;62
HT2021;Linköpings universitet;Specialistsjuksköterskeexamen;Total;35-;73
HT2021;Linköpings universitet;Specialistsjuksköterskeexamen;Total;Total;137
HT2021;Linköpings universitet;Speciallärarexamen;Kvinnor;25-34;6
HT2021;Linköpings universitet;Speciallärarexamen;Kvinnor;35-;14
HT2021;Linköpings universitet;Speciallärarexamen;Kvinnor;Total;20
HT2021;Linköpings universitet;Speciallärarexamen;Män;35-;2
HT2021;Linköpings universitet;Speciallärarexamen;Män;Total;2
HT2021;Linköpings universitet;Speciallärarexamen;Total;25-34;6
HT2021;Linköpings universitet;Speciallärarexamen;Total;35-;16
HT2021;Linköpings universitet;Speciallärarexamen;Total;Total;22
HT2021;Linköpings universitet;Specialpedagogexamen;Kvinnor;25-34;8
HT2021;Linköpings universitet;Specialpedagogexamen;Kvinnor;35-;42
HT2021;Linköpings universitet;Specialpedagogexamen;Kvinnor;Total;50
HT2021;Linköpings universitet;Specialpedagogexamen;Män;25-34;2
HT2021;Linköpings universitet;Specialpedagogexamen;Män;35-;2
HT2021;Linköpings universitet;Specialpedagogexamen;Män;Total;4
HT2021;Linköpings universitet;Specialpedagogexamen;Total;25-34;10
HT2021;Linköpings universitet;Specialpedagogexamen;Total;35-;44
HT2021;Linköpings universitet;Specialpedagogexamen;Total;Total;54
HT2021;Linköpings universitet;Yrkeslärarexamen;Kvinnor;25-34;5
HT2021;Linköpings universitet;Yrkeslärarexamen;Kvinnor;35-;21
HT2021;Linköpings universitet;Yrkeslärarexamen;Kvinnor;Total;26
HT2021;Linköpings universitet;Yrkeslärarexamen;Män;25-34;6
HT2021;Linköpings universitet;Yrkeslärarexamen;Män;35-;17
HT2021;Linköpings universitet;Yrkeslärarexamen;Män;Total;23
HT2021;Linköpings universitet;Yrkeslärarexamen;Total;25-34;11
HT2021;Linköpings universitet;Yrkeslärarexamen;Total;35-;38
HT2021;Linköpings universitet;Yrkeslärarexamen;Total;Total;49
HT2021;Linköpings universitet;Ämneslärarexamen;Kvinnor;-24;127
HT2021;Linköpings universitet;Ämneslärarexamen;Kvinnor;25-34;30
HT2021;Linköpings universitet;Ämneslärarexamen;Kvinnor;35-;15
HT2021;Linköpings universitet;Ämneslärarexamen;Kvinnor;Total;172
HT2021;Linköpings universitet;Ämneslärarexamen;Män;-24;104
HT2021;Linköpings universitet;Ämneslärarexamen;Män;25-34;32
HT2021;Linköpings universitet;Ämneslärarexamen;Män;35-;21
HT2021;Linköpings universitet;Ämneslärarexamen;Män;Total;157
HT2021;Linköpings universitet;Ämneslärarexamen;Total;-24;231
HT2021;Linköpings universitet;Ämneslärarexamen;Total;25-34;62
HT2021;Linköpings universitet;Ämneslärarexamen;Total;35-;36
HT2021;Linköpings universitet;Ämneslärarexamen;Total;Total;329
HT2021;Linnéuniversitetet;;Kvinnor;-24;630
HT2021;Linnéuniversitetet;;Kvinnor;25-34;385
HT2021;Linnéuniversitetet;;Kvinnor;35-;377
HT2021;Linnéuniversitetet;;Kvinnor;Total;1392
HT2021;Linnéuniversitetet;;Män;-24;546
HT2021;Linnéuniversitetet;;Män;25-34;205
HT2021;Linnéuniversitetet;;Män;35-;97
HT2021;Linnéuniversitetet;;Män;Total;848
HT2021;Linnéuniversitetet;;Total;-24;1176
HT2021;Linnéuniversitetet;;Total;25-34;590
HT2021;Linnéuniversitetet;;Total;35-;474
HT2021;Linnéuniversitetet;;Total;Total;2240
HT2021;Linnéuniversitetet;Barnmorskeexamen;Kvinnor;-24;1
HT2021;Linnéuniversitetet;Barnmorskeexamen;Kvinnor;25-34;16
HT2021;Linnéuniversitetet;Barnmorskeexamen;Kvinnor;35-;4
HT2021;Linnéuniversitetet;Barnmorskeexamen;Kvinnor;Total;21
HT2021;Linnéuniversitetet;Barnmorskeexamen;Total;-24;1
HT2021;Linnéuniversitetet;Barnmorskeexamen;Total;25-34;16
HT2021;Linnéuniversitetet;Barnmorskeexamen;Total;35-;4
HT2021;Linnéuniversitetet;Barnmorskeexamen;Total;Total;21
HT2021;Linnéuniversitetet;Biomedicinsk analytikerexamen;Kvinnor;-24;13
HT2021;Linnéuniversitetet;Biomedicinsk analytikerexamen;Kvinnor;25-34;7
HT2021;Linnéuniversitetet;Biomedicinsk analytikerexamen;Kvinnor;Total;20
HT2021;Linnéuniversitetet;Biomedicinsk analytikerexamen;Män;-24;8
HT2021;Linnéuniversitetet;Biomedicinsk analytikerexamen;Män;25-34;2
HT2021;Linnéuniversitetet;Biomedicinsk analytikerexamen;Män;Total;10
HT2021;Linnéuniversitetet;Biomedicinsk analytikerexamen;Total;-24;21
HT2021;Linnéuniversitetet;Biomedicinsk analytikerexamen;Total;25-34;9
HT2021;Linnéuniversitetet;Biomedicinsk analytikerexamen;Total;Total;30
HT2021;Linnéuniversitetet;Civilekonomexamen;Kvinnor;-24;73
HT2021;Linnéuniversitetet;Civilekonomexamen;Kvinnor;25-34;6
HT2021;Linnéuniversitetet;Civilekonomexamen;Kvinnor;Total;79
HT2021;Linnéuniversitetet;Civilekonomexamen;Män;-24;119
HT2021;Linnéuniversitetet;Civilekonomexamen;Män;25-34;10
HT2021;Linnéuniversitetet;Civilekonomexamen;Män;35-;1
HT2021;Linnéuniversitetet;Civilekonomexamen;Män;Total;130
HT2021;Linnéuniversitetet;Civilekonomexamen;Total;-24;192
HT2021;Linnéuniversitetet;Civilekonomexamen;Total;25-34;16
HT2021;Linnéuniversitetet;Civilekonomexamen;Total;35-;1
HT2021;Linnéuniversitetet;Civilekonomexamen;Total;Total;209
HT2021;Linnéuniversitetet;Civilingenjörsexamen;Kvinnor;-24;11
HT2021;Linnéuniversitetet;Civilingenjörsexamen;Kvinnor;Total;11
HT2021;Linnéuniversitetet;Civilingenjörsexamen;Män;-24;50
HT2021;Linnéuniversitetet;Civilingenjörsexamen;Män;25-34;8
HT2021;Linnéuniversitetet;Civilingenjörsexamen;Män;35-;1
HT2021;Linnéuniversitetet;Civilingenjörsexamen;Män;Total;59
HT2021;Linnéuniversitetet;Civilingenjörsexamen;Total;-24;61
HT2021;Linnéuniversitetet;Civilingenjörsexamen;Total;25-34;8
HT2021;Linnéuniversitetet;Civilingenjörsexamen;Total;35-;1
HT2021;Linnéuniversitetet;Civilingenjörsexamen;Total;Total;70
HT2021;Linnéuniversitetet;Förskollärarexamen;Kvinnor;-24;80
HT2021;Linnéuniversitetet;Förskollärarexamen;Kvinnor;25-34;64
HT2021;Linnéuniversitetet;Förskollärarexamen;Kvinnor;35-;60
HT2021;Linnéuniversitetet;Förskollärarexamen;Kvinnor;Total;204
HT2021;Linnéuniversitetet;Förskollärarexamen;Män;-24;4
HT2021;Linnéuniversitetet;Förskollärarexamen;Män;25-34;6
HT2021;Linnéuniversitetet;Förskollärarexamen;Män;35-;2
HT2021;Linnéuniversitetet;Förskollärarexamen;Män;Total;12
HT2021;Linnéuniversitetet;Förskollärarexamen;Total;-24;84
HT2021;Linnéuniversitetet;Förskollärarexamen;Total;25-34;70
HT2021;Linnéuniversitetet;Förskollärarexamen;Total;35-;62
HT2021;Linnéuniversitetet;Förskollärarexamen;Total;Total;216
HT2021;Linnéuniversitetet;Grundlärarexamen;Kvinnor;-24;108
HT2021;Linnéuniversitetet;Grundlärarexamen;Kvinnor;25-34;49
HT2021;Linnéuniversitetet;Grundlärarexamen;Kvinnor;35-;23
HT2021;Linnéuniversitetet;Grundlärarexamen;Kvinnor;Total;180
HT2021;Linnéuniversitetet;Grundlärarexamen;Män;-24;28
HT2021;Linnéuniversitetet;Grundlärarexamen;Män;25-34;26
HT2021;Linnéuniversitetet;Grundlärarexamen;Män;35-;10
HT2021;Linnéuniversitetet;Grundlärarexamen;Män;Total;64
HT2021;Linnéuniversitetet;Grundlärarexamen;Total;-24;136
HT2021;Linnéuniversitetet;Grundlärarexamen;Total;25-34;75
HT2021;Linnéuniversitetet;Grundlärarexamen;Total;35-;33
HT2021;Linnéuniversitetet;Grundlärarexamen;Total;Total;244
HT2021;Linnéuniversitetet;Högskoleingenjörsexamen;Kvinnor;-24;28
HT2021;Linnéuniversitetet;Högskoleingenjörsexamen;Kvinnor;25-34;5
HT2021;Linnéuniversitetet;Högskoleingenjörsexamen;Kvinnor;35-;1
HT2021;Linnéuniversitetet;Högskoleingenjörsexamen;Kvinnor;Total;34
HT2021;Linnéuniversitetet;Högskoleingenjörsexamen;Män;-24;115
HT2021;Linnéuniversitetet;Högskoleingenjörsexamen;Män;25-34;39
HT2021;Linnéuniversitetet;Högskoleingenjörsexamen;Män;35-;7
HT2021;Linnéuniversitetet;Högskoleingenjörsexamen;Män;Total;161
HT2021;Linnéuniversitetet;Högskoleingenjörsexamen;Total;-24;143
HT2021;Linnéuniversitetet;Högskoleingenjörsexamen;Total;25-34;44
HT2021;Linnéuniversitetet;Högskoleingenjörsexamen;Total;35-;8
HT2021;Linnéuniversitetet;Högskoleingenjörsexamen;Total;Total;195
HT2021;Linnéuniversitetet;Optikerexamen;Kvinnor;-24;19
HT2021;Linnéuniversitetet;Optikerexamen;Kvinnor;25-34;8
HT2021;Linnéuniversitetet;Optikerexamen;Kvinnor;35-;2
HT2021;Linnéuniversitetet;Optikerexamen;Kvinnor;Total;29
HT2021;Linnéuniversitetet;Optikerexamen;Män;-24;9
HT2021;Linnéuniversitetet;Optikerexamen;Män;25-34;1
HT2021;Linnéuniversitetet;Optikerexamen;Män;35-;1
HT2021;Linnéuniversitetet;Optikerexamen;Män;Total;11
HT2021;Linnéuniversitetet;Optikerexamen;Total;-24;28
HT2021;Linnéuniversitetet;Optikerexamen;Total;25-34;9
HT2021;Linnéuniversitetet;Optikerexamen;Total;35-;3
HT2021;Linnéuniversitetet;Optikerexamen;Total;Total;40
HT2021;Linnéuniversitetet;Psykologexamen;Kvinnor;-24;19
HT2021;Linnéuniversitetet;Psykologexamen;Kvinnor;25-34;6
HT2021;Linnéuniversitetet;Psykologexamen;Kvinnor;35-;2
HT2021;Linnéuniversitetet;Psykologexamen;Kvinnor;Total;27
HT2021;Linnéuniversitetet;Psykologexamen;Män;-24;8
HT2021;Linnéuniversitetet;Psykologexamen;Män;25-34;5
HT2021;Linnéuniversitetet;Psykologexamen;Män;35-;3
HT2021;Linnéuniversitetet;Psykologexamen;Män;Total;16
HT2021;Linnéuniversitetet;Psykologexamen;Total;-24;27
HT2021;Linnéuniversitetet;Psykologexamen;Total;25-34;11
HT2021;Linnéuniversitetet;Psykologexamen;Total;35-;5
HT2021;Linnéuniversitetet;Psykologexamen;Total;Total;43
HT2021;Linnéuniversitetet;Receptarieexamen;Kvinnor;-24;33
HT2021;Linnéuniversitetet;Receptarieexamen;Kvinnor;25-34;36
HT2021;Linnéuniversitetet;Receptarieexamen;Kvinnor;35-;15
HT2021;Linnéuniversitetet;Receptarieexamen;Kvinnor;Total;84
HT2021;Linnéuniversitetet;Receptarieexamen;Män;-24;15
HT2021;Linnéuniversitetet;Receptarieexamen;Män;25-34;7
HT2021;Linnéuniversitetet;Receptarieexamen;Män;35-;4
HT2021;Linnéuniversitetet;Receptarieexamen;Män;Total;26
HT2021;Linnéuniversitetet;Receptarieexamen;Total;-24;48
HT2021;Linnéuniversitetet;Receptarieexamen;Total;25-34;43
HT2021;Linnéuniversitetet;Receptarieexamen;Total;35-;19
HT2021;Linnéuniversitetet;Receptarieexamen;Total;Total;110
HT2021;Linnéuniversitetet;Sjuksköterskeexamen;Kvinnor;-24;98
HT2021;Linnéuniversitetet;Sjuksköterskeexamen;Kvinnor;25-34;32
HT2021;Linnéuniversitetet;Sjuksköterskeexamen;Kvinnor;35-;12
HT2021;Linnéuniversitetet;Sjuksköterskeexamen;Kvinnor;Total;142
HT2021;Linnéuniversitetet;Sjuksköterskeexamen;Män;-24;12
HT2021;Linnéuniversitetet;Sjuksköterskeexamen;Män;25-34;8
HT2021;Linnéuniversitetet;Sjuksköterskeexamen;Män;35-;5
HT2021;Linnéuniversitetet;Sjuksköterskeexamen;Män;Total;25
HT2021;Linnéuniversitetet;Sjuksköterskeexamen;Total;-24;110
HT2021;Linnéuniversitetet;Sjuksköterskeexamen;Total;25-34;40
HT2021;Linnéuniversitetet;Sjuksköterskeexamen;Total;35-;17
HT2021;Linnéuniversitetet;Sjuksköterskeexamen;Total;Total;167
HT2021;Linnéuniversitetet;Sjöingenjörsexamen;Kvinnor;-24;1
HT2021;Linnéuniversitetet;Sjöingenjörsexamen;Kvinnor;Total;1
HT2021;Linnéuniversitetet;Sjöingenjörsexamen;Män;-24;28
HT2021;Linnéuniversitetet;Sjöingenjörsexamen;Män;25-34;6
HT2021;Linnéuniversitetet;Sjöingenjörsexamen;Män;35-;2
HT2021;Linnéuniversitetet;Sjöingenjörsexamen;Män;Total;36
HT2021;Linnéuniversitetet;Sjöingenjörsexamen;Total;-24;29
HT2021;Linnéuniversitetet;Sjöingenjörsexamen;Total;25-34;6
HT2021;Linnéuniversitetet;Sjöingenjörsexamen;Total;35-;2
HT2021;Linnéuniversitetet;Sjöingenjörsexamen;Total;Total;37
HT2021;Linnéuniversitetet;Sjökaptensexamen;Kvinnor;-24;5
HT2021;Linnéuniversitetet;Sjökaptensexamen;Kvinnor;25-34;2
HT2021;Linnéuniversitetet;Sjökaptensexamen;Kvinnor;Total;7
HT2021;Linnéuniversitetet;Sjökaptensexamen;Män;-24;38
HT2021;Linnéuniversitetet;Sjökaptensexamen;Män;25-34;17
HT2021;Linnéuniversitetet;Sjökaptensexamen;Män;35-;8
HT2021;Linnéuniversitetet;Sjökaptensexamen;Män;Total;63
HT2021;Linnéuniversitetet;Sjökaptensexamen;Total;-24;43
HT2021;Linnéuniversitetet;Sjökaptensexamen;Total;25-34;19
HT2021;Linnéuniversitetet;Sjökaptensexamen;Total;35-;8
HT2021;Linnéuniversitetet;Sjökaptensexamen;Total;Total;70
HT2021;Linnéuniversitetet;Socionomexamen;Kvinnor;-24;59
HT2021;Linnéuniversitetet;Socionomexamen;Kvinnor;25-34;15
HT2021;Linnéuniversitetet;Socionomexamen;Kvinnor;35-;10
HT2021;Linnéuniversitetet;Socionomexamen;Kvinnor;Total;84
HT2021;Linnéuniversitetet;Socionomexamen;Män;-24;18
HT2021;Linnéuniversitetet;Socionomexamen;Män;25-34;10
HT2021;Linnéuniversitetet;Socionomexamen;Män;35-;3
HT2021;Linnéuniversitetet;Socionomexamen;Män;Total;31
HT2021;Linnéuniversitetet;Socionomexamen;Total;-24;77
HT2021;Linnéuniversitetet;Socionomexamen;Total;25-34;25
HT2021;Linnéuniversitetet;Socionomexamen;Total;35-;13
HT2021;Linnéuniversitetet;Socionomexamen;Total;Total;115
HT2021;Linnéuniversitetet;Specialistsjuksköterskeexamen;Kvinnor;-24;2
HT2021;Linnéuniversitetet;Specialistsjuksköterskeexamen;Kvinnor;25-34;79
HT2021;Linnéuniversitetet;Specialistsjuksköterskeexamen;Kvinnor;35-;113
HT2021;Linnéuniversitetet;Specialistsjuksköterskeexamen;Kvinnor;Total;194
HT2021;Linnéuniversitetet;Specialistsjuksköterskeexamen;Män;25-34;20
HT2021;Linnéuniversitetet;Specialistsjuksköterskeexamen;Män;35-;13
HT2021;Linnéuniversitetet;Specialistsjuksköterskeexamen;Män;Total;33
HT2021;Linnéuniversitetet;Specialistsjuksköterskeexamen;Total;-24;2
HT2021;Linnéuniversitetet;Specialistsjuksköterskeexamen;Total;25-34;99
HT2021;Linnéuniversitetet;Specialistsjuksköterskeexamen;Total;35-;126
HT2021;Linnéuniversitetet;Specialistsjuksköterskeexamen;Total;Total;227
HT2021;Linnéuniversitetet;Speciallärarexamen;Kvinnor;25-34;7
HT2021;Linnéuniversitetet;Speciallärarexamen;Kvinnor;35-;34
HT2021;Linnéuniversitetet;Speciallärarexamen;Kvinnor;Total;41
HT2021;Linnéuniversitetet;Speciallärarexamen;Män;25-34;1
HT2021;Linnéuniversitetet;Speciallärarexamen;Män;35-;4
HT2021;Linnéuniversitetet;Speciallärarexamen;Män;Total;5
HT2021;Linnéuniversitetet;Speciallärarexamen;Total;25-34;8
HT2021;Linnéuniversitetet;Speciallärarexamen;Total;35-;38
HT2021;Linnéuniversitetet;Speciallärarexamen;Total;Total;46
HT2021;Linnéuniversitetet;Specialpedagogexamen;Kvinnor;25-34;14
HT2021;Linnéuniversitetet;Specialpedagogexamen;Kvinnor;35-;50
HT2021;Linnéuniversitetet;Specialpedagogexamen;Kvinnor;Total;64
HT2021;Linnéuniversitetet;Specialpedagogexamen;Män;25-34;3
HT2021;Linnéuniversitetet;Specialpedagogexamen;Män;35-;2
HT2021;Linnéuniversitetet;Specialpedagogexamen;Män;Total;5
HT2021;Linnéuniversitetet;Specialpedagogexamen;Total;25-34;17
HT2021;Linnéuniversitetet;Specialpedagogexamen;Total;35-;52
HT2021;Linnéuniversitetet;Specialpedagogexamen;Total;Total;69
HT2021;Linnéuniversitetet;Yrkeslärarexamen;Kvinnor;25-34;7
HT2021;Linnéuniversitetet;Yrkeslärarexamen;Kvinnor;35-;24
HT2021;Linnéuniversitetet;Yrkeslärarexamen;Kvinnor;Total;31
HT2021;Linnéuniversitetet;Yrkeslärarexamen;Män;-24;1
HT2021;Linnéuniversitetet;Yrkeslärarexamen;Män;25-34;1
HT2021;Linnéuniversitetet;Yrkeslärarexamen;Män;35-;21
HT2021;Linnéuniversitetet;Yrkeslärarexamen;Män;Total;23
HT2021;Linnéuniversitetet;Yrkeslärarexamen;Total;-24;1
HT2021;Linnéuniversitetet;Yrkeslärarexamen;Total;25-34;8
HT2021;Linnéuniversitetet;Yrkeslärarexamen;Total;35-;45
HT2021;Linnéuniversitetet;Yrkeslärarexamen;Total;Total;54
HT2021;Linnéuniversitetet;Ämneslärarexamen;Kvinnor;-24;80
HT2021;Linnéuniversitetet;Ämneslärarexamen;Kvinnor;25-34;32
HT2021;Linnéuniversitetet;Ämneslärarexamen;Kvinnor;35-;27
HT2021;Linnéuniversitetet;Ämneslärarexamen;Kvinnor;Total;139
HT2021;Linnéuniversitetet;Ämneslärarexamen;Män;-24;94
HT2021;Linnéuniversitetet;Ämneslärarexamen;Män;25-34;36
HT2021;Linnéuniversitetet;Ämneslärarexamen;Män;35-;11
HT2021;Linnéuniversitetet;Ämneslärarexamen;Män;Total;141
HT2021;Linnéuniversitetet;Ämneslärarexamen;Total;-24;174
HT2021;Linnéuniversitetet;Ämneslärarexamen;Total;25-34;68
HT2021;Linnéuniversitetet;Ämneslärarexamen;Total;35-;38
HT2021;Linnéuniversitetet;Ämneslärarexamen;Total;Total;280
HT2021;Luleå tekniska universitet;;Kvinnor;-24;393
HT2021;Luleå tekniska universitet;;Kvinnor;25-34;247
HT2021;Luleå tekniska universitet;;Kvinnor;35-;169
HT2021;Luleå tekniska universitet;;Kvinnor;Total;809
HT2021;Luleå tekniska universitet;;Män;-24;631
HT2021;Luleå tekniska universitet;;Män;25-34;147
HT2021;Luleå tekniska universitet;;Män;35-;52
HT2021;Luleå tekniska universitet;;Män;Total;830
HT2021;Luleå tekniska universitet;;Total;-24;1024
HT2021;Luleå tekniska universitet;;Total;25-34;394
HT2021;Luleå tekniska universitet;;Total;35-;221
HT2021;Luleå tekniska universitet;;Total;Total;1639
HT2021;Luleå tekniska universitet;Arbetsterapeutexamen;Kvinnor;-24;16
HT2021;Luleå tekniska universitet;Arbetsterapeutexamen;Kvinnor;25-34;25
HT2021;Luleå tekniska universitet;Arbetsterapeutexamen;Kvinnor;35-;24
HT2021;Luleå tekniska universitet;Arbetsterapeutexamen;Kvinnor;Total;65
HT2021;Luleå tekniska universitet;Arbetsterapeutexamen;Män;25-34;6
HT2021;Luleå tekniska universitet;Arbetsterapeutexamen;Män;35-;1
HT2021;Luleå tekniska universitet;Arbetsterapeutexamen;Män;Total;7
HT2021;Luleå tekniska universitet;Arbetsterapeutexamen;Total;-24;16
HT2021;Luleå tekniska universitet;Arbetsterapeutexamen;Total;25-34;31
HT2021;Luleå tekniska universitet;Arbetsterapeutexamen;Total;35-;25
HT2021;Luleå tekniska universitet;Arbetsterapeutexamen;Total;Total;72
HT2021;Luleå tekniska universitet;Brandingenjörsexamen;Kvinnor;-24;11
HT2021;Luleå tekniska universitet;Brandingenjörsexamen;Kvinnor;Total;11
HT2021;Luleå tekniska universitet;Brandingenjörsexamen;Män;-24;25
HT2021;Luleå tekniska universitet;Brandingenjörsexamen;Män;25-34;5
HT2021;Luleå tekniska universitet;Brandingenjörsexamen;Män;Total;30
HT2021;Luleå tekniska universitet;Brandingenjörsexamen;Total;-24;36
HT2021;Luleå tekniska universitet;Brandingenjörsexamen;Total;25-34;5
HT2021;Luleå tekniska universitet;Brandingenjörsexamen;Total;Total;41
HT2021;Luleå tekniska universitet;Civilekonomexamen;Kvinnor;-24;32
HT2021;Luleå tekniska universitet;Civilekonomexamen;Kvinnor;25-34;7
HT2021;Luleå tekniska universitet;Civilekonomexamen;Kvinnor;Total;39
HT2021;Luleå tekniska universitet;Civilekonomexamen;Män;-24;53
HT2021;Luleå tekniska universitet;Civilekonomexamen;Män;25-34;9
HT2021;Luleå tekniska universitet;Civilekonomexamen;Män;Total;62
HT2021;Luleå tekniska universitet;Civilekonomexamen;Total;-24;85
HT2021;Luleå tekniska universitet;Civilekonomexamen;Total;25-34;16
HT2021;Luleå tekniska universitet;Civilekonomexamen;Total;Total;101
HT2021;Luleå tekniska universitet;Civilingenjörsexamen;Kvinnor;-24;163
HT2021;Luleå tekniska universitet;Civilingenjörsexamen;Kvinnor;25-34;11
HT2021;Luleå tekniska universitet;Civilingenjörsexamen;Kvinnor;35-;2
HT2021;Luleå tekniska universitet;Civilingenjörsexamen;Kvinnor;Total;176
HT2021;Luleå tekniska universitet;Civilingenjörsexamen;Män;-24;449
HT2021;Luleå tekniska universitet;Civilingenjörsexamen;Män;25-34;38
HT2021;Luleå tekniska universitet;Civilingenjörsexamen;Män;35-;2
HT2021;Luleå tekniska universitet;Civilingenjörsexamen;Män;Total;489
HT2021;Luleå tekniska universitet;Civilingenjörsexamen;Total;-24;612
HT2021;Luleå tekniska universitet;Civilingenjörsexamen;Total;25-34;49
HT2021;Luleå tekniska universitet;Civilingenjörsexamen;Total;35-;4
HT2021;Luleå tekniska universitet;Civilingenjörsexamen;Total;Total;665
HT2021;Luleå tekniska universitet;Fysioterapeutexamen;Kvinnor;-24;17
HT2021;Luleå tekniska universitet;Fysioterapeutexamen;Kvinnor;25-34;3
HT2021;Luleå tekniska universitet;Fysioterapeutexamen;Kvinnor;Total;20
HT2021;Luleå tekniska universitet;Fysioterapeutexamen;Män;-24;7
HT2021;Luleå tekniska universitet;Fysioterapeutexamen;Män;25-34;6
HT2021;Luleå tekniska universitet;Fysioterapeutexamen;Män;35-;2
HT2021;Luleå tekniska universitet;Fysioterapeutexamen;Män;Total;15
HT2021;Luleå tekniska universitet;Fysioterapeutexamen;Total;-24;24
HT2021;Luleå tekniska universitet;Fysioterapeutexamen;Total;25-34;9
HT2021;Luleå tekniska universitet;Fysioterapeutexamen;Total;35-;2
HT2021;Luleå tekniska universitet;Fysioterapeutexamen;Total;Total;35
HT2021;Luleå tekniska universitet;Förskollärarexamen;Kvinnor;-24;28
HT2021;Luleå tekniska universitet;Förskollärarexamen;Kvinnor;25-34;38
HT2021;Luleå tekniska universitet;Förskollärarexamen;Kvinnor;35-;16
HT2021;Luleå tekniska universitet;Förskollärarexamen;Kvinnor;Total;82
HT2021;Luleå tekniska universitet;Förskollärarexamen;Män;-24;2
HT2021;Luleå tekniska universitet;Förskollärarexamen;Män;25-34;3
HT2021;Luleå tekniska universitet;Förskollärarexamen;Män;Total;5
