Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT1998;Högskolan Dalarna;Grundskollärarexamen 1-7;Total;35-;7
HT1998;Högskolan Dalarna;Grundskollärarexamen 1-7;Total;Total;52
HT1998;Högskolan Dalarna;Grundskollärarexamen 4-9;Kvinnor;-24;63
HT1998;Högskolan Dalarna;Grundskollärarexamen 4-9;Kvinnor;25-34;24
HT1998;Högskolan Dalarna;Grundskollärarexamen 4-9;Kvinnor;35-;31
HT1998;Högskolan Dalarna;Grundskollärarexamen 4-9;Kvinnor;Total;118
HT1998;Högskolan Dalarna;Grundskollärarexamen 4-9;Män;-24;37
HT1998;Högskolan Dalarna;Grundskollärarexamen 4-9;Män;25-34;15
HT1998;Högskolan Dalarna;Grundskollärarexamen 4-9;Män;35-;7
HT1998;Högskolan Dalarna;Grundskollärarexamen 4-9;Män;Total;59
HT1998;Högskolan Dalarna;Grundskollärarexamen 4-9;Total;-24;100
HT1998;Högskolan Dalarna;Grundskollärarexamen 4-9;Total;25-34;39
HT1998;Högskolan Dalarna;Grundskollärarexamen 4-9;Total;35-;38
HT1998;Högskolan Dalarna;Grundskollärarexamen 4-9;Total;Total;177
HT1998;Högskolan Dalarna;Gymnasielärarexamen;Kvinnor;-24;56
HT1998;Högskolan Dalarna;Gymnasielärarexamen;Kvinnor;25-34;23
HT1998;Högskolan Dalarna;Gymnasielärarexamen;Kvinnor;35-;15
HT1998;Högskolan Dalarna;Gymnasielärarexamen;Kvinnor;Total;94
HT1998;Högskolan Dalarna;Gymnasielärarexamen;Män;-24;19
HT1998;Högskolan Dalarna;Gymnasielärarexamen;Män;25-34;24
HT1998;Högskolan Dalarna;Gymnasielärarexamen;Män;35-;4
HT1998;Högskolan Dalarna;Gymnasielärarexamen;Män;Total;47
HT1998;Högskolan Dalarna;Gymnasielärarexamen;Total;-24;75
HT1998;Högskolan Dalarna;Gymnasielärarexamen;Total;25-34;47
HT1998;Högskolan Dalarna;Gymnasielärarexamen;Total;35-;19
HT1998;Högskolan Dalarna;Gymnasielärarexamen;Total;Total;141
HT1998;Högskolan Dalarna;Högskoleingenjörsexamen;Kvinnor;-24;49
HT1998;Högskolan Dalarna;Högskoleingenjörsexamen;Kvinnor;25-34;27
HT1998;Högskolan Dalarna;Högskoleingenjörsexamen;Kvinnor;35-;18
HT1998;Högskolan Dalarna;Högskoleingenjörsexamen;Kvinnor;Total;94
HT1998;Högskolan Dalarna;Högskoleingenjörsexamen;Män;-24;143
HT1998;Högskolan Dalarna;Högskoleingenjörsexamen;Män;25-34;58
HT1998;Högskolan Dalarna;Högskoleingenjörsexamen;Män;35-;20
HT1998;Högskolan Dalarna;Högskoleingenjörsexamen;Män;Total;221
HT1998;Högskolan Dalarna;Högskoleingenjörsexamen;Total;-24;192
HT1998;Högskolan Dalarna;Högskoleingenjörsexamen;Total;25-34;85
HT1998;Högskolan Dalarna;Högskoleingenjörsexamen;Total;35-;38
HT1998;Högskolan Dalarna;Högskoleingenjörsexamen;Total;Total;315
HT1998;Högskolan i Borås;;Kvinnor;-24;99
HT1998;Högskolan i Borås;;Kvinnor;25-34;66
HT1998;Högskolan i Borås;;Kvinnor;35-;29
HT1998;Högskolan i Borås;;Kvinnor;Total;194
HT1998;Högskolan i Borås;;Män;-24;94
HT1998;Högskolan i Borås;;Män;25-34;64
HT1998;Högskolan i Borås;;Män;35-;25
HT1998;Högskolan i Borås;;Män;Total;183
HT1998;Högskolan i Borås;;Total;-24;193
HT1998;Högskolan i Borås;;Total;25-34;130
HT1998;Högskolan i Borås;;Total;35-;54
HT1998;Högskolan i Borås;;Total;Total;377
HT1998;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Kvinnor;-24;41
HT1998;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;17
HT1998;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Kvinnor;35-;9
HT1998;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Kvinnor;Total;67
HT1998;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Män;-24;2
HT1998;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Män;25-34;1
HT1998;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Män;Total;3
HT1998;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Total;-24;43
HT1998;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Total;25-34;18
HT1998;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Total;35-;9
HT1998;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Total;Total;70
HT1998;Högskolan i Borås;Grundskollärarexamen 1-7;Kvinnor;-24;26
HT1998;Högskolan i Borås;Grundskollärarexamen 1-7;Kvinnor;25-34;16
HT1998;Högskolan i Borås;Grundskollärarexamen 1-7;Kvinnor;35-;6
HT1998;Högskolan i Borås;Grundskollärarexamen 1-7;Kvinnor;Total;48
HT1998;Högskolan i Borås;Grundskollärarexamen 1-7;Män;-24;6
HT1998;Högskolan i Borås;Grundskollärarexamen 1-7;Män;25-34;2
HT1998;Högskolan i Borås;Grundskollärarexamen 1-7;Män;Total;8
HT1998;Högskolan i Borås;Grundskollärarexamen 1-7;Total;-24;32
HT1998;Högskolan i Borås;Grundskollärarexamen 1-7;Total;25-34;18
HT1998;Högskolan i Borås;Grundskollärarexamen 1-7;Total;35-;6
HT1998;Högskolan i Borås;Grundskollärarexamen 1-7;Total;Total;56
HT1998;Högskolan i Borås;Högskoleingenjörsexamen;Kvinnor;-24;32
HT1998;Högskolan i Borås;Högskoleingenjörsexamen;Kvinnor;25-34;33
HT1998;Högskolan i Borås;Högskoleingenjörsexamen;Kvinnor;35-;14
HT1998;Högskolan i Borås;Högskoleingenjörsexamen;Kvinnor;Total;79
HT1998;Högskolan i Borås;Högskoleingenjörsexamen;Män;-24;86
HT1998;Högskolan i Borås;Högskoleingenjörsexamen;Män;25-34;61
HT1998;Högskolan i Borås;Högskoleingenjörsexamen;Män;35-;25
HT1998;Högskolan i Borås;Högskoleingenjörsexamen;Män;Total;172
HT1998;Högskolan i Borås;Högskoleingenjörsexamen;Total;-24;118
HT1998;Högskolan i Borås;Högskoleingenjörsexamen;Total;25-34;94
HT1998;Högskolan i Borås;Högskoleingenjörsexamen;Total;35-;39
HT1998;Högskolan i Borås;Högskoleingenjörsexamen;Total;Total;251
HT1998;Högskolan i Gävle;;Kvinnor;-24;174
HT1998;Högskolan i Gävle;;Kvinnor;25-34;107
HT1998;Högskolan i Gävle;;Kvinnor;35-;103
HT1998;Högskolan i Gävle;;Kvinnor;Total;384
HT1998;Högskolan i Gävle;;Män;-24;238
HT1998;Högskolan i Gävle;;Män;25-34;87
HT1998;Högskolan i Gävle;;Män;35-;44
HT1998;Högskolan i Gävle;;Män;Total;369
HT1998;Högskolan i Gävle;;Total;-24;412
HT1998;Högskolan i Gävle;;Total;25-34;194
HT1998;Högskolan i Gävle;;Total;35-;147
HT1998;Högskolan i Gävle;;Total;Total;753
HT1998;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Kvinnor;-24;43
HT1998;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;6
HT1998;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Kvinnor;35-;6
HT1998;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Kvinnor;Total;55
HT1998;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Män;-24;10
HT1998;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Män;25-34;5
HT1998;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Män;Total;15
HT1998;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Total;-24;53
HT1998;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Total;25-34;11
HT1998;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Total;35-;6
HT1998;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Total;Total;70
HT1998;Högskolan i Gävle;Civilingenjörsexamen;Kvinnor;-24;16
HT1998;Högskolan i Gävle;Civilingenjörsexamen;Kvinnor;25-34;1
HT1998;Högskolan i Gävle;Civilingenjörsexamen;Kvinnor;35-;1
HT1998;Högskolan i Gävle;Civilingenjörsexamen;Kvinnor;Total;18
HT1998;Högskolan i Gävle;Civilingenjörsexamen;Män;-24;15
HT1998;Högskolan i Gävle;Civilingenjörsexamen;Män;25-34;2
HT1998;Högskolan i Gävle;Civilingenjörsexamen;Män;Total;17
HT1998;Högskolan i Gävle;Civilingenjörsexamen;Total;-24;31
HT1998;Högskolan i Gävle;Civilingenjörsexamen;Total;25-34;3
HT1998;Högskolan i Gävle;Civilingenjörsexamen;Total;35-;1
HT1998;Högskolan i Gävle;Civilingenjörsexamen;Total;Total;35
HT1998;Högskolan i Gävle;Grundskollärarexamen 1-7;Kvinnor;-24;44
HT1998;Högskolan i Gävle;Grundskollärarexamen 1-7;Kvinnor;25-34;24
HT1998;Högskolan i Gävle;Grundskollärarexamen 1-7;Kvinnor;35-;22
HT1998;Högskolan i Gävle;Grundskollärarexamen 1-7;Kvinnor;Total;90
HT1998;Högskolan i Gävle;Grundskollärarexamen 1-7;Män;-24;4
HT1998;Högskolan i Gävle;Grundskollärarexamen 1-7;Män;25-34;4
HT1998;Högskolan i Gävle;Grundskollärarexamen 1-7;Män;35-;2
HT1998;Högskolan i Gävle;Grundskollärarexamen 1-7;Män;Total;10
HT1998;Högskolan i Gävle;Grundskollärarexamen 1-7;Total;-24;48
HT1998;Högskolan i Gävle;Grundskollärarexamen 1-7;Total;25-34;28
HT1998;Högskolan i Gävle;Grundskollärarexamen 1-7;Total;35-;24
HT1998;Högskolan i Gävle;Grundskollärarexamen 1-7;Total;Total;100
HT1998;Högskolan i Gävle;Grundskollärarexamen 4-9;Kvinnor;-24;23
HT1998;Högskolan i Gävle;Grundskollärarexamen 4-9;Kvinnor;25-34;17
HT1998;Högskolan i Gävle;Grundskollärarexamen 4-9;Kvinnor;35-;16
HT1998;Högskolan i Gävle;Grundskollärarexamen 4-9;Kvinnor;Total;56
HT1998;Högskolan i Gävle;Grundskollärarexamen 4-9;Män;-24;11
HT1998;Högskolan i Gävle;Grundskollärarexamen 4-9;Män;25-34;5
HT1998;Högskolan i Gävle;Grundskollärarexamen 4-9;Män;35-;5
HT1998;Högskolan i Gävle;Grundskollärarexamen 4-9;Män;Total;21
HT1998;Högskolan i Gävle;Grundskollärarexamen 4-9;Total;-24;34
HT1998;Högskolan i Gävle;Grundskollärarexamen 4-9;Total;25-34;22
HT1998;Högskolan i Gävle;Grundskollärarexamen 4-9;Total;35-;21
HT1998;Högskolan i Gävle;Grundskollärarexamen 4-9;Total;Total;77
HT1998;Högskolan i Gävle;Högskoleingenjörsexamen;Kvinnor;-24;49
HT1998;Högskolan i Gävle;Högskoleingenjörsexamen;Kvinnor;25-34;39
HT1998;Högskolan i Gävle;Högskoleingenjörsexamen;Kvinnor;35-;18
HT1998;Högskolan i Gävle;Högskoleingenjörsexamen;Kvinnor;Total;106
HT1998;Högskolan i Gävle;Högskoleingenjörsexamen;Män;-24;197
HT1998;Högskolan i Gävle;Högskoleingenjörsexamen;Män;25-34;59
HT1998;Högskolan i Gävle;Högskoleingenjörsexamen;Män;35-;25
HT1998;Högskolan i Gävle;Högskoleingenjörsexamen;Män;Total;281
HT1998;Högskolan i Gävle;Högskoleingenjörsexamen;Total;-24;246
HT1998;Högskolan i Gävle;Högskoleingenjörsexamen;Total;25-34;98
HT1998;Högskolan i Gävle;Högskoleingenjörsexamen;Total;35-;43
HT1998;Högskolan i Gävle;Högskoleingenjörsexamen;Total;Total;387
HT1998;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Kvinnor;25-34;20
HT1998;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Kvinnor;35-;40
HT1998;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Kvinnor;Total;60
HT1998;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Män;-24;1
HT1998;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Män;25-34;12
HT1998;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Män;35-;12
HT1998;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Män;Total;25
HT1998;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Total;-24;1
HT1998;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Total;25-34;32
HT1998;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Total;35-;52
HT1998;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Total;Total;85
HT1998;Högskolan i Halmstad;;Kvinnor;-24;112
HT1998;Högskolan i Halmstad;;Kvinnor;25-34;50
HT1998;Högskolan i Halmstad;;Kvinnor;35-;27
HT1998;Högskolan i Halmstad;;Kvinnor;Total;189
HT1998;Högskolan i Halmstad;;Män;-24;207
HT1998;Högskolan i Halmstad;;Män;25-34;58
HT1998;Högskolan i Halmstad;;Män;35-;17
HT1998;Högskolan i Halmstad;;Män;Total;282
HT1998;Högskolan i Halmstad;;Total;-24;319
HT1998;Högskolan i Halmstad;;Total;25-34;108
HT1998;Högskolan i Halmstad;;Total;35-;44
HT1998;Högskolan i Halmstad;;Total;Total;471
HT1998;Högskolan i Halmstad;Grundskollärarexamen 4-9;Kvinnor;-24;24
HT1998;Högskolan i Halmstad;Grundskollärarexamen 4-9;Kvinnor;25-34;19
HT1998;Högskolan i Halmstad;Grundskollärarexamen 4-9;Kvinnor;35-;11
HT1998;Högskolan i Halmstad;Grundskollärarexamen 4-9;Kvinnor;Total;54
HT1998;Högskolan i Halmstad;Grundskollärarexamen 4-9;Män;-24;10
HT1998;Högskolan i Halmstad;Grundskollärarexamen 4-9;Män;25-34;4
HT1998;Högskolan i Halmstad;Grundskollärarexamen 4-9;Män;35-;1
HT1998;Högskolan i Halmstad;Grundskollärarexamen 4-9;Män;Total;15
HT1998;Högskolan i Halmstad;Grundskollärarexamen 4-9;Total;-24;34
HT1998;Högskolan i Halmstad;Grundskollärarexamen 4-9;Total;25-34;23
HT1998;Högskolan i Halmstad;Grundskollärarexamen 4-9;Total;35-;12
HT1998;Högskolan i Halmstad;Grundskollärarexamen 4-9;Total;Total;69
HT1998;Högskolan i Halmstad;Gymnasielärarexamen;Kvinnor;-24;21
HT1998;Högskolan i Halmstad;Gymnasielärarexamen;Kvinnor;25-34;10
HT1998;Högskolan i Halmstad;Gymnasielärarexamen;Kvinnor;35-;3
HT1998;Högskolan i Halmstad;Gymnasielärarexamen;Kvinnor;Total;34
HT1998;Högskolan i Halmstad;Gymnasielärarexamen;Män;-24;8
HT1998;Högskolan i Halmstad;Gymnasielärarexamen;Män;25-34;6
HT1998;Högskolan i Halmstad;Gymnasielärarexamen;Män;35-;2
HT1998;Högskolan i Halmstad;Gymnasielärarexamen;Män;Total;16
HT1998;Högskolan i Halmstad;Gymnasielärarexamen;Total;-24;29
HT1998;Högskolan i Halmstad;Gymnasielärarexamen;Total;25-34;16
HT1998;Högskolan i Halmstad;Gymnasielärarexamen;Total;35-;5
HT1998;Högskolan i Halmstad;Gymnasielärarexamen;Total;Total;50
HT1998;Högskolan i Halmstad;Högskoleingenjörsexamen;Kvinnor;-24;51
HT1998;Högskolan i Halmstad;Högskoleingenjörsexamen;Kvinnor;25-34;6
HT1998;Högskolan i Halmstad;Högskoleingenjörsexamen;Kvinnor;35-;4
HT1998;Högskolan i Halmstad;Högskoleingenjörsexamen;Kvinnor;Total;61
HT1998;Högskolan i Halmstad;Högskoleingenjörsexamen;Män;-24;188
HT1998;Högskolan i Halmstad;Högskoleingenjörsexamen;Män;25-34;45
HT1998;Högskolan i Halmstad;Högskoleingenjörsexamen;Män;35-;12
HT1998;Högskolan i Halmstad;Högskoleingenjörsexamen;Män;Total;245
HT1998;Högskolan i Halmstad;Högskoleingenjörsexamen;Total;-24;239
HT1998;Högskolan i Halmstad;Högskoleingenjörsexamen;Total;25-34;51
HT1998;Högskolan i Halmstad;Högskoleingenjörsexamen;Total;35-;16
HT1998;Högskolan i Halmstad;Högskoleingenjörsexamen;Total;Total;306
HT1998;Högskolan i Halmstad;Sjuksköterskeexamen;Kvinnor;-24;16
HT1998;Högskolan i Halmstad;Sjuksköterskeexamen;Kvinnor;25-34;15
HT1998;Högskolan i Halmstad;Sjuksköterskeexamen;Kvinnor;35-;9
HT1998;Högskolan i Halmstad;Sjuksköterskeexamen;Kvinnor;Total;40
HT1998;Högskolan i Halmstad;Sjuksköterskeexamen;Män;-24;1
HT1998;Högskolan i Halmstad;Sjuksköterskeexamen;Män;25-34;3
HT1998;Högskolan i Halmstad;Sjuksköterskeexamen;Män;35-;2
HT1998;Högskolan i Halmstad;Sjuksköterskeexamen;Män;Total;6
HT1998;Högskolan i Halmstad;Sjuksköterskeexamen;Total;-24;17
HT1998;Högskolan i Halmstad;Sjuksköterskeexamen;Total;25-34;18
HT1998;Högskolan i Halmstad;Sjuksköterskeexamen;Total;35-;11
HT1998;Högskolan i Halmstad;Sjuksköterskeexamen;Total;Total;46
HT1998;Högskolan i Jönköping;;Kvinnor;-24;253
HT1998;Högskolan i Jönköping;;Kvinnor;25-34;69
HT1998;Högskolan i Jönköping;;Kvinnor;35-;35
HT1998;Högskolan i Jönköping;;Kvinnor;Total;357
HT1998;Högskolan i Jönköping;;Män;-24;194
HT1998;Högskolan i Jönköping;;Män;25-34;61
HT1998;Högskolan i Jönköping;;Män;35-;16
HT1998;Högskolan i Jönköping;;Män;Total;271
HT1998;Högskolan i Jönköping;;Total;-24;447
HT1998;Högskolan i Jönköping;;Total;25-34;130
HT1998;Högskolan i Jönköping;;Total;35-;51
HT1998;Högskolan i Jönköping;;Total;Total;628
HT1998;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Kvinnor;-24;68
HT1998;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;23
HT1998;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Kvinnor;35-;6
HT1998;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Kvinnor;Total;97
HT1998;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Män;-24;7
HT1998;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Män;25-34;3
HT1998;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Män;Total;10
HT1998;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Total;-24;75
HT1998;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Total;25-34;26
HT1998;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Total;35-;6
HT1998;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Total;Total;107
HT1998;Högskolan i Jönköping;Grundskollärarexamen 1-7;Kvinnor;-24;75
HT1998;Högskolan i Jönköping;Grundskollärarexamen 1-7;Kvinnor;25-34;19
HT1998;Högskolan i Jönköping;Grundskollärarexamen 1-7;Kvinnor;35-;10
HT1998;Högskolan i Jönköping;Grundskollärarexamen 1-7;Kvinnor;Total;104
HT1998;Högskolan i Jönköping;Grundskollärarexamen 1-7;Män;-24;15
HT1998;Högskolan i Jönköping;Grundskollärarexamen 1-7;Män;25-34;4
HT1998;Högskolan i Jönköping;Grundskollärarexamen 1-7;Män;35-;2
HT1998;Högskolan i Jönköping;Grundskollärarexamen 1-7;Män;Total;21
HT1998;Högskolan i Jönköping;Grundskollärarexamen 1-7;Total;-24;90
HT1998;Högskolan i Jönköping;Grundskollärarexamen 1-7;Total;25-34;23
HT1998;Högskolan i Jönköping;Grundskollärarexamen 1-7;Total;35-;12
HT1998;Högskolan i Jönköping;Grundskollärarexamen 1-7;Total;Total;125
HT1998;Högskolan i Jönköping;Grundskollärarexamen 4-9;Kvinnor;-24;45
HT1998;Högskolan i Jönköping;Grundskollärarexamen 4-9;Kvinnor;25-34;20
HT1998;Högskolan i Jönköping;Grundskollärarexamen 4-9;Kvinnor;35-;13
HT1998;Högskolan i Jönköping;Grundskollärarexamen 4-9;Kvinnor;Total;78
HT1998;Högskolan i Jönköping;Grundskollärarexamen 4-9;Män;-24;22
HT1998;Högskolan i Jönköping;Grundskollärarexamen 4-9;Män;25-34;9
HT1998;Högskolan i Jönköping;Grundskollärarexamen 4-9;Män;35-;6
HT1998;Högskolan i Jönköping;Grundskollärarexamen 4-9;Män;Total;37
HT1998;Högskolan i Jönköping;Grundskollärarexamen 4-9;Total;-24;67
HT1998;Högskolan i Jönköping;Grundskollärarexamen 4-9;Total;25-34;29
HT1998;Högskolan i Jönköping;Grundskollärarexamen 4-9;Total;35-;19
HT1998;Högskolan i Jönköping;Grundskollärarexamen 4-9;Total;Total;115
HT1998;Högskolan i Jönköping;Högskoleingenjörsexamen;Kvinnor;-24;65
HT1998;Högskolan i Jönköping;Högskoleingenjörsexamen;Kvinnor;25-34;7
HT1998;Högskolan i Jönköping;Högskoleingenjörsexamen;Kvinnor;35-;6
HT1998;Högskolan i Jönköping;Högskoleingenjörsexamen;Kvinnor;Total;78
HT1998;Högskolan i Jönköping;Högskoleingenjörsexamen;Män;-24;150
HT1998;Högskolan i Jönköping;Högskoleingenjörsexamen;Män;25-34;45
HT1998;Högskolan i Jönköping;Högskoleingenjörsexamen;Män;35-;8
HT1998;Högskolan i Jönköping;Högskoleingenjörsexamen;Män;Total;203
HT1998;Högskolan i Jönköping;Högskoleingenjörsexamen;Total;-24;215
HT1998;Högskolan i Jönköping;Högskoleingenjörsexamen;Total;25-34;52
HT1998;Högskolan i Jönköping;Högskoleingenjörsexamen;Total;35-;14
HT1998;Högskolan i Jönköping;Högskoleingenjörsexamen;Total;Total;281
HT1998;Högskolan i Kalmar;;Kvinnor;-24;241
HT1998;Högskolan i Kalmar;;Kvinnor;25-34;93
HT1998;Högskolan i Kalmar;;Kvinnor;35-;41
HT1998;Högskolan i Kalmar;;Kvinnor;Total;375
HT1998;Högskolan i Kalmar;;Män;-24;265
HT1998;Högskolan i Kalmar;;Män;25-34;111
HT1998;Högskolan i Kalmar;;Män;35-;30
HT1998;Högskolan i Kalmar;;Män;Total;406
HT1998;Högskolan i Kalmar;;Total;-24;506
HT1998;Högskolan i Kalmar;;Total;25-34;204
HT1998;Högskolan i Kalmar;;Total;35-;71
HT1998;Högskolan i Kalmar;;Total;Total;781
HT1998;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Kvinnor;-24;42
HT1998;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;14
HT1998;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Kvinnor;35-;5
HT1998;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Kvinnor;Total;61
HT1998;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Män;-24;9
HT1998;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Män;25-34;6
HT1998;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Män;Total;15
HT1998;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Total;-24;51
HT1998;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Total;25-34;20
HT1998;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Total;35-;5
HT1998;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Total;Total;76
HT1998;Högskolan i Kalmar;Grundskollärarexamen 1-7;Kvinnor;-24;42
HT1998;Högskolan i Kalmar;Grundskollärarexamen 1-7;Kvinnor;25-34;13
HT1998;Högskolan i Kalmar;Grundskollärarexamen 1-7;Kvinnor;35-;6
HT1998;Högskolan i Kalmar;Grundskollärarexamen 1-7;Kvinnor;Total;61
HT1998;Högskolan i Kalmar;Grundskollärarexamen 1-7;Män;-24;2
HT1998;Högskolan i Kalmar;Grundskollärarexamen 1-7;Män;25-34;4
HT1998;Högskolan i Kalmar;Grundskollärarexamen 1-7;Män;Total;6
HT1998;Högskolan i Kalmar;Grundskollärarexamen 1-7;Total;-24;44
HT1998;Högskolan i Kalmar;Grundskollärarexamen 1-7;Total;25-34;17
HT1998;Högskolan i Kalmar;Grundskollärarexamen 1-7;Total;35-;6
HT1998;Högskolan i Kalmar;Grundskollärarexamen 1-7;Total;Total;67
HT1998;Högskolan i Kalmar;Grundskollärarexamen 4-9;Kvinnor;-24;67
HT1998;Högskolan i Kalmar;Grundskollärarexamen 4-9;Kvinnor;25-34;24
HT1998;Högskolan i Kalmar;Grundskollärarexamen 4-9;Kvinnor;35-;6
HT1998;Högskolan i Kalmar;Grundskollärarexamen 4-9;Kvinnor;Total;97
HT1998;Högskolan i Kalmar;Grundskollärarexamen 4-9;Män;-24;31
HT1998;Högskolan i Kalmar;Grundskollärarexamen 4-9;Män;25-34;11
HT1998;Högskolan i Kalmar;Grundskollärarexamen 4-9;Män;35-;2
HT1998;Högskolan i Kalmar;Grundskollärarexamen 4-9;Män;Total;44
HT1998;Högskolan i Kalmar;Grundskollärarexamen 4-9;Total;-24;98
HT1998;Högskolan i Kalmar;Grundskollärarexamen 4-9;Total;25-34;35
HT1998;Högskolan i Kalmar;Grundskollärarexamen 4-9;Total;35-;8
HT1998;Högskolan i Kalmar;Grundskollärarexamen 4-9;Total;Total;141
HT1998;Högskolan i Kalmar;Gymnasielärarexamen;Kvinnor;-24;11
HT1998;Högskolan i Kalmar;Gymnasielärarexamen;Kvinnor;25-34;2
HT1998;Högskolan i Kalmar;Gymnasielärarexamen;Kvinnor;Total;13
HT1998;Högskolan i Kalmar;Gymnasielärarexamen;Män;-24;3
HT1998;Högskolan i Kalmar;Gymnasielärarexamen;Män;25-34;5
HT1998;Högskolan i Kalmar;Gymnasielärarexamen;Män;Total;8
HT1998;Högskolan i Kalmar;Gymnasielärarexamen;Total;-24;14
HT1998;Högskolan i Kalmar;Gymnasielärarexamen;Total;25-34;7
HT1998;Högskolan i Kalmar;Gymnasielärarexamen;Total;Total;21
HT1998;Högskolan i Kalmar;Högskoleingenjörsexamen;Kvinnor;-24;37
HT1998;Högskolan i Kalmar;Högskoleingenjörsexamen;Kvinnor;25-34;18
HT1998;Högskolan i Kalmar;Högskoleingenjörsexamen;Kvinnor;35-;6
HT1998;Högskolan i Kalmar;Högskoleingenjörsexamen;Kvinnor;Total;61
HT1998;Högskolan i Kalmar;Högskoleingenjörsexamen;Män;-24;99
HT1998;Högskolan i Kalmar;Högskoleingenjörsexamen;Män;25-34;26
HT1998;Högskolan i Kalmar;Högskoleingenjörsexamen;Män;35-;7
HT1998;Högskolan i Kalmar;Högskoleingenjörsexamen;Män;Total;132
HT1998;Högskolan i Kalmar;Högskoleingenjörsexamen;Total;-24;136
HT1998;Högskolan i Kalmar;Högskoleingenjörsexamen;Total;25-34;44
HT1998;Högskolan i Kalmar;Högskoleingenjörsexamen;Total;35-;13
HT1998;Högskolan i Kalmar;Högskoleingenjörsexamen;Total;Total;193
HT1998;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Kvinnor;-24;10
HT1998;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Kvinnor;25-34;1
HT1998;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Kvinnor;Total;11
HT1998;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Män;-24;59
HT1998;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Män;25-34;22
HT1998;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Män;35-;8
HT1998;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Män;Total;89
HT1998;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Total;-24;69
HT1998;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Total;25-34;23
HT1998;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Total;35-;8
