Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT1995;Högskolan i Borås;;Kvinnor;25-34;23
HT1995;Högskolan i Borås;;Kvinnor;35-;8
HT1995;Högskolan i Borås;;Kvinnor;Total;179
HT1995;Högskolan i Borås;;Män;-24;146
HT1995;Högskolan i Borås;;Män;25-34;27
HT1995;Högskolan i Borås;;Män;35-;5
HT1995;Högskolan i Borås;;Män;Total;178
HT1995;Högskolan i Borås;;Total;-24;294
HT1995;Högskolan i Borås;;Total;25-34;50
HT1995;Högskolan i Borås;;Total;35-;13
HT1995;Högskolan i Borås;;Total;Total;357
HT1995;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Kvinnor;-24;79
HT1995;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;14
HT1995;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Kvinnor;35-;7
HT1995;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Kvinnor;Total;100
HT1995;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Män;-24;8
HT1995;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Män;25-34;5
HT1995;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Män;Total;13
HT1995;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Total;-24;87
HT1995;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Total;25-34;19
HT1995;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Total;35-;7
HT1995;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Total;Total;113
HT1995;Högskolan i Borås;Högskoleingenjörsexamen;Kvinnor;-24;69
HT1995;Högskolan i Borås;Högskoleingenjörsexamen;Kvinnor;25-34;9
HT1995;Högskolan i Borås;Högskoleingenjörsexamen;Kvinnor;35-;1
HT1995;Högskolan i Borås;Högskoleingenjörsexamen;Kvinnor;Total;79
HT1995;Högskolan i Borås;Högskoleingenjörsexamen;Män;-24;138
HT1995;Högskolan i Borås;Högskoleingenjörsexamen;Män;25-34;22
HT1995;Högskolan i Borås;Högskoleingenjörsexamen;Män;35-;5
HT1995;Högskolan i Borås;Högskoleingenjörsexamen;Män;Total;165
HT1995;Högskolan i Borås;Högskoleingenjörsexamen;Total;-24;207
HT1995;Högskolan i Borås;Högskoleingenjörsexamen;Total;25-34;31
HT1995;Högskolan i Borås;Högskoleingenjörsexamen;Total;35-;6
HT1995;Högskolan i Borås;Högskoleingenjörsexamen;Total;Total;244
HT1995;Högskolan i Falun/Borlänge;;Kvinnor;-24;264
HT1995;Högskolan i Falun/Borlänge;;Kvinnor;25-34;69
HT1995;Högskolan i Falun/Borlänge;;Kvinnor;35-;27
HT1995;Högskolan i Falun/Borlänge;;Kvinnor;Total;360
HT1995;Högskolan i Falun/Borlänge;;Män;-24;259
HT1995;Högskolan i Falun/Borlänge;;Män;25-34;90
HT1995;Högskolan i Falun/Borlänge;;Män;35-;28
HT1995;Högskolan i Falun/Borlänge;;Män;Total;377
HT1995;Högskolan i Falun/Borlänge;;Total;-24;523
HT1995;Högskolan i Falun/Borlänge;;Total;25-34;159
HT1995;Högskolan i Falun/Borlänge;;Total;35-;55
HT1995;Högskolan i Falun/Borlänge;;Total;Total;737
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 1-7;Kvinnor;-24;67
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 1-7;Kvinnor;25-34;12
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 1-7;Kvinnor;35-;10
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 1-7;Kvinnor;Total;89
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 1-7;Män;-24;12
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 1-7;Män;25-34;6
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 1-7;Män;35-;2
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 1-7;Män;Total;20
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 1-7;Total;-24;79
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 1-7;Total;25-34;18
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 1-7;Total;35-;12
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 1-7;Total;Total;109
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 4-9;Kvinnor;-24;123
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 4-9;Kvinnor;25-34;30
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 4-9;Kvinnor;35-;10
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 4-9;Kvinnor;Total;163
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 4-9;Män;-24;58
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 4-9;Män;25-34;23
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 4-9;Män;35-;5
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 4-9;Män;Total;86
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 4-9;Total;-24;181
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 4-9;Total;25-34;53
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 4-9;Total;35-;15
HT1995;Högskolan i Falun/Borlänge;Grundskollärarexamen 4-9;Total;Total;249
HT1995;Högskolan i Falun/Borlänge;Högskoleingenjörsexamen;Kvinnor;-24;74
HT1995;Högskolan i Falun/Borlänge;Högskoleingenjörsexamen;Kvinnor;25-34;27
HT1995;Högskolan i Falun/Borlänge;Högskoleingenjörsexamen;Kvinnor;35-;7
HT1995;Högskolan i Falun/Borlänge;Högskoleingenjörsexamen;Kvinnor;Total;108
HT1995;Högskolan i Falun/Borlänge;Högskoleingenjörsexamen;Män;-24;189
HT1995;Högskolan i Falun/Borlänge;Högskoleingenjörsexamen;Män;25-34;61
HT1995;Högskolan i Falun/Borlänge;Högskoleingenjörsexamen;Män;35-;21
HT1995;Högskolan i Falun/Borlänge;Högskoleingenjörsexamen;Män;Total;271
HT1995;Högskolan i Falun/Borlänge;Högskoleingenjörsexamen;Total;-24;263
HT1995;Högskolan i Falun/Borlänge;Högskoleingenjörsexamen;Total;25-34;88
HT1995;Högskolan i Falun/Borlänge;Högskoleingenjörsexamen;Total;35-;28
HT1995;Högskolan i Falun/Borlänge;Högskoleingenjörsexamen;Total;Total;379
HT1995;Högskolan i Gävle/Sandviken;;Kvinnor;-24;152
HT1995;Högskolan i Gävle/Sandviken;;Kvinnor;25-34;56
HT1995;Högskolan i Gävle/Sandviken;;Kvinnor;35-;71
HT1995;Högskolan i Gävle/Sandviken;;Kvinnor;Total;279
HT1995;Högskolan i Gävle/Sandviken;;Män;-24;217
HT1995;Högskolan i Gävle/Sandviken;;Män;25-34;90
HT1995;Högskolan i Gävle/Sandviken;;Män;35-;47
HT1995;Högskolan i Gävle/Sandviken;;Män;Total;354
HT1995;Högskolan i Gävle/Sandviken;;Total;-24;369
HT1995;Högskolan i Gävle/Sandviken;;Total;25-34;146
HT1995;Högskolan i Gävle/Sandviken;;Total;35-;118
HT1995;Högskolan i Gävle/Sandviken;;Total;Total;633
HT1995;Högskolan i Gävle/Sandviken;Barn- och ungdomspedagogisk examen;Kvinnor;-24;46
HT1995;Högskolan i Gävle/Sandviken;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;7
HT1995;Högskolan i Gävle/Sandviken;Barn- och ungdomspedagogisk examen;Kvinnor;35-;3
HT1995;Högskolan i Gävle/Sandviken;Barn- och ungdomspedagogisk examen;Kvinnor;Total;56
HT1995;Högskolan i Gävle/Sandviken;Barn- och ungdomspedagogisk examen;Män;-24;10
HT1995;Högskolan i Gävle/Sandviken;Barn- och ungdomspedagogisk examen;Män;25-34;4
HT1995;Högskolan i Gävle/Sandviken;Barn- och ungdomspedagogisk examen;Män;35-;1
HT1995;Högskolan i Gävle/Sandviken;Barn- och ungdomspedagogisk examen;Män;Total;15
HT1995;Högskolan i Gävle/Sandviken;Barn- och ungdomspedagogisk examen;Total;-24;56
HT1995;Högskolan i Gävle/Sandviken;Barn- och ungdomspedagogisk examen;Total;25-34;11
HT1995;Högskolan i Gävle/Sandviken;Barn- och ungdomspedagogisk examen;Total;35-;4
HT1995;Högskolan i Gävle/Sandviken;Barn- och ungdomspedagogisk examen;Total;Total;71
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 1-7;Kvinnor;-24;58
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 1-7;Kvinnor;25-34;26
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 1-7;Kvinnor;35-;11
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 1-7;Kvinnor;Total;95
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 1-7;Män;-24;9
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 1-7;Män;25-34;11
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 1-7;Män;35-;2
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 1-7;Män;Total;22
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 1-7;Total;-24;67
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 1-7;Total;25-34;37
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 1-7;Total;35-;13
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 1-7;Total;Total;117
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 4-9;Kvinnor;-24;8
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 4-9;Kvinnor;25-34;4
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 4-9;Kvinnor;35-;8
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 4-9;Kvinnor;Total;20
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 4-9;Män;-24;2
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 4-9;Män;25-34;4
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 4-9;Män;35-;6
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 4-9;Män;Total;12
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 4-9;Total;-24;10
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 4-9;Total;25-34;8
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 4-9;Total;35-;14
HT1995;Högskolan i Gävle/Sandviken;Grundskollärarexamen 4-9;Total;Total;32
HT1995;Högskolan i Gävle/Sandviken;Högskoleingenjörsexamen;Kvinnor;-24;41
HT1995;Högskolan i Gävle/Sandviken;Högskoleingenjörsexamen;Kvinnor;25-34;12
HT1995;Högskolan i Gävle/Sandviken;Högskoleingenjörsexamen;Kvinnor;35-;10
HT1995;Högskolan i Gävle/Sandviken;Högskoleingenjörsexamen;Kvinnor;Total;63
HT1995;Högskolan i Gävle/Sandviken;Högskoleingenjörsexamen;Män;-24;195
HT1995;Högskolan i Gävle/Sandviken;Högskoleingenjörsexamen;Män;25-34;64
HT1995;Högskolan i Gävle/Sandviken;Högskoleingenjörsexamen;Män;35-;29
HT1995;Högskolan i Gävle/Sandviken;Högskoleingenjörsexamen;Män;Total;288
HT1995;Högskolan i Gävle/Sandviken;Högskoleingenjörsexamen;Total;-24;236
HT1995;Högskolan i Gävle/Sandviken;Högskoleingenjörsexamen;Total;25-34;76
HT1995;Högskolan i Gävle/Sandviken;Högskoleingenjörsexamen;Total;35-;39
HT1995;Högskolan i Gävle/Sandviken;Högskoleingenjörsexamen;Total;Total;351
HT1995;Högskolan i Gävle/Sandviken;Yrkesteknisk högskoleexamen;Kvinnor;25-34;8
HT1995;Högskolan i Gävle/Sandviken;Yrkesteknisk högskoleexamen;Kvinnor;35-;40
HT1995;Högskolan i Gävle/Sandviken;Yrkesteknisk högskoleexamen;Kvinnor;Total;48
HT1995;Högskolan i Gävle/Sandviken;Yrkesteknisk högskoleexamen;Män;-24;1
HT1995;Högskolan i Gävle/Sandviken;Yrkesteknisk högskoleexamen;Män;25-34;8
HT1995;Högskolan i Gävle/Sandviken;Yrkesteknisk högskoleexamen;Män;35-;9
HT1995;Högskolan i Gävle/Sandviken;Yrkesteknisk högskoleexamen;Män;Total;18
HT1995;Högskolan i Gävle/Sandviken;Yrkesteknisk högskoleexamen;Total;-24;1
HT1995;Högskolan i Gävle/Sandviken;Yrkesteknisk högskoleexamen;Total;25-34;16
HT1995;Högskolan i Gävle/Sandviken;Yrkesteknisk högskoleexamen;Total;35-;49
HT1995;Högskolan i Gävle/Sandviken;Yrkesteknisk högskoleexamen;Total;Total;66
HT1995;Högskolan i Halmstad;;Kvinnor;-24;29
HT1995;Högskolan i Halmstad;;Kvinnor;25-34;8
HT1995;Högskolan i Halmstad;;Kvinnor;35-;8
HT1995;Högskolan i Halmstad;;Kvinnor;Total;45
HT1995;Högskolan i Halmstad;;Män;-24;148
HT1995;Högskolan i Halmstad;;Män;25-34;42
HT1995;Högskolan i Halmstad;;Män;35-;13
HT1995;Högskolan i Halmstad;;Män;Total;203
HT1995;Högskolan i Halmstad;;Total;-24;177
HT1995;Högskolan i Halmstad;;Total;25-34;50
HT1995;Högskolan i Halmstad;;Total;35-;21
HT1995;Högskolan i Halmstad;;Total;Total;248
HT1995;Högskolan i Halmstad;Högskoleingenjörsexamen;Kvinnor;-24;17
HT1995;Högskolan i Halmstad;Högskoleingenjörsexamen;Kvinnor;25-34;5
HT1995;Högskolan i Halmstad;Högskoleingenjörsexamen;Kvinnor;35-;1
HT1995;Högskolan i Halmstad;Högskoleingenjörsexamen;Kvinnor;Total;23
HT1995;Högskolan i Halmstad;Högskoleingenjörsexamen;Män;-24;144
HT1995;Högskolan i Halmstad;Högskoleingenjörsexamen;Män;25-34;42
HT1995;Högskolan i Halmstad;Högskoleingenjörsexamen;Män;35-;12
HT1995;Högskolan i Halmstad;Högskoleingenjörsexamen;Män;Total;198
HT1995;Högskolan i Halmstad;Högskoleingenjörsexamen;Total;-24;161
HT1995;Högskolan i Halmstad;Högskoleingenjörsexamen;Total;25-34;47
HT1995;Högskolan i Halmstad;Högskoleingenjörsexamen;Total;35-;13
HT1995;Högskolan i Halmstad;Högskoleingenjörsexamen;Total;Total;221
HT1995;Högskolan i Halmstad;Sjuksköterskeexamen;Kvinnor;-24;8
HT1995;Högskolan i Halmstad;Sjuksköterskeexamen;Kvinnor;25-34;2
HT1995;Högskolan i Halmstad;Sjuksköterskeexamen;Kvinnor;35-;4
HT1995;Högskolan i Halmstad;Sjuksköterskeexamen;Kvinnor;Total;14
HT1995;Högskolan i Halmstad;Sjuksköterskeexamen;Män;-24;2
HT1995;Högskolan i Halmstad;Sjuksköterskeexamen;Män;35-;1
HT1995;Högskolan i Halmstad;Sjuksköterskeexamen;Män;Total;3
HT1995;Högskolan i Halmstad;Sjuksköterskeexamen;Total;-24;10
HT1995;Högskolan i Halmstad;Sjuksköterskeexamen;Total;25-34;2
HT1995;Högskolan i Halmstad;Sjuksköterskeexamen;Total;35-;5
HT1995;Högskolan i Halmstad;Sjuksköterskeexamen;Total;Total;17
HT1995;Högskolan i Halmstad;Social omsorgsexamen;Kvinnor;-24;4
HT1995;Högskolan i Halmstad;Social omsorgsexamen;Kvinnor;25-34;1
HT1995;Högskolan i Halmstad;Social omsorgsexamen;Kvinnor;35-;3
HT1995;Högskolan i Halmstad;Social omsorgsexamen;Kvinnor;Total;8
HT1995;Högskolan i Halmstad;Social omsorgsexamen;Män;-24;2
HT1995;Högskolan i Halmstad;Social omsorgsexamen;Män;Total;2
HT1995;Högskolan i Halmstad;Social omsorgsexamen;Total;-24;6
HT1995;Högskolan i Halmstad;Social omsorgsexamen;Total;25-34;1
HT1995;Högskolan i Halmstad;Social omsorgsexamen;Total;35-;3
HT1995;Högskolan i Halmstad;Social omsorgsexamen;Total;Total;10
HT1995;Högskolan i Jönköping;;Kvinnor;-24;241
HT1995;Högskolan i Jönköping;;Kvinnor;25-34;84
HT1995;Högskolan i Jönköping;;Kvinnor;35-;49
HT1995;Högskolan i Jönköping;;Kvinnor;Total;374
HT1995;Högskolan i Jönköping;;Män;-24;206
HT1995;Högskolan i Jönköping;;Män;25-34;79
HT1995;Högskolan i Jönköping;;Män;35-;33
HT1995;Högskolan i Jönköping;;Män;Total;318
HT1995;Högskolan i Jönköping;;Total;-24;447
HT1995;Högskolan i Jönköping;;Total;25-34;163
HT1995;Högskolan i Jönköping;;Total;35-;82
HT1995;Högskolan i Jönköping;;Total;Total;692
HT1995;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Kvinnor;-24;96
HT1995;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;15
HT1995;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Kvinnor;35-;5
HT1995;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Kvinnor;Total;116
HT1995;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Män;-24;17
HT1995;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Män;25-34;5
HT1995;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Män;35-;1
HT1995;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Män;Total;23
HT1995;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Total;-24;113
HT1995;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Total;25-34;20
HT1995;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Total;35-;6
HT1995;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Total;Total;139
HT1995;Högskolan i Jönköping;Grundskollärarexamen 1-7;Kvinnor;-24;58
HT1995;Högskolan i Jönköping;Grundskollärarexamen 1-7;Kvinnor;25-34;16
HT1995;Högskolan i Jönköping;Grundskollärarexamen 1-7;Kvinnor;35-;8
HT1995;Högskolan i Jönköping;Grundskollärarexamen 1-7;Kvinnor;Total;82
HT1995;Högskolan i Jönköping;Grundskollärarexamen 1-7;Män;-24;26
HT1995;Högskolan i Jönköping;Grundskollärarexamen 1-7;Män;25-34;4
HT1995;Högskolan i Jönköping;Grundskollärarexamen 1-7;Män;Total;30
HT1995;Högskolan i Jönköping;Grundskollärarexamen 1-7;Total;-24;84
HT1995;Högskolan i Jönköping;Grundskollärarexamen 1-7;Total;25-34;20
HT1995;Högskolan i Jönköping;Grundskollärarexamen 1-7;Total;35-;8
HT1995;Högskolan i Jönköping;Grundskollärarexamen 1-7;Total;Total;112
HT1995;Högskolan i Jönköping;Grundskollärarexamen 4-9;Kvinnor;-24;32
HT1995;Högskolan i Jönköping;Grundskollärarexamen 4-9;Kvinnor;25-34;8
HT1995;Högskolan i Jönköping;Grundskollärarexamen 4-9;Kvinnor;35-;4
HT1995;Högskolan i Jönköping;Grundskollärarexamen 4-9;Kvinnor;Total;44
HT1995;Högskolan i Jönköping;Grundskollärarexamen 4-9;Män;-24;23
HT1995;Högskolan i Jönköping;Grundskollärarexamen 4-9;Män;25-34;9
HT1995;Högskolan i Jönköping;Grundskollärarexamen 4-9;Män;35-;8
HT1995;Högskolan i Jönköping;Grundskollärarexamen 4-9;Män;Total;40
HT1995;Högskolan i Jönköping;Grundskollärarexamen 4-9;Total;-24;55
HT1995;Högskolan i Jönköping;Grundskollärarexamen 4-9;Total;25-34;17
HT1995;Högskolan i Jönköping;Grundskollärarexamen 4-9;Total;35-;12
HT1995;Högskolan i Jönköping;Grundskollärarexamen 4-9;Total;Total;84
HT1995;Högskolan i Jönköping;Högskoleingenjörsexamen;Kvinnor;-24;55
HT1995;Högskolan i Jönköping;Högskoleingenjörsexamen;Kvinnor;25-34;45
HT1995;Högskolan i Jönköping;Högskoleingenjörsexamen;Kvinnor;35-;32
HT1995;Högskolan i Jönköping;Högskoleingenjörsexamen;Kvinnor;Total;132
HT1995;Högskolan i Jönköping;Högskoleingenjörsexamen;Män;-24;140
HT1995;Högskolan i Jönköping;Högskoleingenjörsexamen;Män;25-34;61
HT1995;Högskolan i Jönköping;Högskoleingenjörsexamen;Män;35-;25
HT1995;Högskolan i Jönköping;Högskoleingenjörsexamen;Män;Total;226
HT1995;Högskolan i Jönköping;Högskoleingenjörsexamen;Total;-24;195
HT1995;Högskolan i Jönköping;Högskoleingenjörsexamen;Total;25-34;106
HT1995;Högskolan i Jönköping;Högskoleingenjörsexamen;Total;35-;57
HT1995;Högskolan i Jönköping;Högskoleingenjörsexamen;Total;Total;358
HT1995;Högskolan i Kalmar;;Kvinnor;-24;176
HT1995;Högskolan i Kalmar;;Kvinnor;25-34;35
HT1995;Högskolan i Kalmar;;Kvinnor;35-;17
HT1995;Högskolan i Kalmar;;Kvinnor;Total;228
HT1995;Högskolan i Kalmar;;Män;-24;299
HT1995;Högskolan i Kalmar;;Män;25-34;95
HT1995;Högskolan i Kalmar;;Män;35-;21
HT1995;Högskolan i Kalmar;;Män;Total;415
HT1995;Högskolan i Kalmar;;Total;-24;475
HT1995;Högskolan i Kalmar;;Total;25-34;130
HT1995;Högskolan i Kalmar;;Total;35-;38
HT1995;Högskolan i Kalmar;;Total;Total;643
HT1995;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Kvinnor;-24;69
HT1995;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;13
HT1995;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Kvinnor;35-;7
HT1995;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Kvinnor;Total;89
HT1995;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Män;-24;17
HT1995;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Män;25-34;4
HT1995;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Män;35-;1
HT1995;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Män;Total;22
HT1995;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Total;-24;86
HT1995;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Total;25-34;17
HT1995;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Total;35-;8
HT1995;Högskolan i Kalmar;Barn- och ungdomspedagogisk examen;Total;Total;111
HT1995;Högskolan i Kalmar;Civilingenjörsexamen;Kvinnor;-24;1
HT1995;Högskolan i Kalmar;Civilingenjörsexamen;Kvinnor;Total;1
HT1995;Högskolan i Kalmar;Civilingenjörsexamen;Män;-24;12
HT1995;Högskolan i Kalmar;Civilingenjörsexamen;Män;25-34;5
HT1995;Högskolan i Kalmar;Civilingenjörsexamen;Män;Total;17
HT1995;Högskolan i Kalmar;Civilingenjörsexamen;Total;-24;13
HT1995;Högskolan i Kalmar;Civilingenjörsexamen;Total;25-34;5
HT1995;Högskolan i Kalmar;Civilingenjörsexamen;Total;Total;18
HT1995;Högskolan i Kalmar;Grundskollärarexamen 1-7;Kvinnor;-24;56
HT1995;Högskolan i Kalmar;Grundskollärarexamen 1-7;Kvinnor;25-34;13
HT1995;Högskolan i Kalmar;Grundskollärarexamen 1-7;Kvinnor;35-;3
HT1995;Högskolan i Kalmar;Grundskollärarexamen 1-7;Kvinnor;Total;72
HT1995;Högskolan i Kalmar;Grundskollärarexamen 1-7;Män;-24;16
HT1995;Högskolan i Kalmar;Grundskollärarexamen 1-7;Män;25-34;3
HT1995;Högskolan i Kalmar;Grundskollärarexamen 1-7;Män;Total;19
HT1995;Högskolan i Kalmar;Grundskollärarexamen 1-7;Total;-24;72
HT1995;Högskolan i Kalmar;Grundskollärarexamen 1-7;Total;25-34;16
HT1995;Högskolan i Kalmar;Grundskollärarexamen 1-7;Total;35-;3
HT1995;Högskolan i Kalmar;Grundskollärarexamen 1-7;Total;Total;91
HT1995;Högskolan i Kalmar;Grundskollärarexamen 4-9;Kvinnor;-24;24
HT1995;Högskolan i Kalmar;Grundskollärarexamen 4-9;Kvinnor;25-34;2
HT1995;Högskolan i Kalmar;Grundskollärarexamen 4-9;Kvinnor;35-;3
HT1995;Högskolan i Kalmar;Grundskollärarexamen 4-9;Kvinnor;Total;29
HT1995;Högskolan i Kalmar;Grundskollärarexamen 4-9;Män;-24;23
HT1995;Högskolan i Kalmar;Grundskollärarexamen 4-9;Män;25-34;11
HT1995;Högskolan i Kalmar;Grundskollärarexamen 4-9;Män;35-;2
HT1995;Högskolan i Kalmar;Grundskollärarexamen 4-9;Män;Total;36
HT1995;Högskolan i Kalmar;Grundskollärarexamen 4-9;Total;-24;47
HT1995;Högskolan i Kalmar;Grundskollärarexamen 4-9;Total;25-34;13
HT1995;Högskolan i Kalmar;Grundskollärarexamen 4-9;Total;35-;5
HT1995;Högskolan i Kalmar;Grundskollärarexamen 4-9;Total;Total;65
HT1995;Högskolan i Kalmar;Gymnasielärarexamen;Kvinnor;-24;10
HT1995;Högskolan i Kalmar;Gymnasielärarexamen;Kvinnor;25-34;1
HT1995;Högskolan i Kalmar;Gymnasielärarexamen;Kvinnor;35-;2
HT1995;Högskolan i Kalmar;Gymnasielärarexamen;Kvinnor;Total;13
HT1995;Högskolan i Kalmar;Gymnasielärarexamen;Män;-24;1
HT1995;Högskolan i Kalmar;Gymnasielärarexamen;Män;25-34;3
HT1995;Högskolan i Kalmar;Gymnasielärarexamen;Män;35-;2
HT1995;Högskolan i Kalmar;Gymnasielärarexamen;Män;Total;6
HT1995;Högskolan i Kalmar;Gymnasielärarexamen;Total;-24;11
HT1995;Högskolan i Kalmar;Gymnasielärarexamen;Total;25-34;4
HT1995;Högskolan i Kalmar;Gymnasielärarexamen;Total;35-;4
HT1995;Högskolan i Kalmar;Gymnasielärarexamen;Total;Total;19
HT1995;Högskolan i Kalmar;Högskoleingenjörsexamen;Kvinnor;-24;13
HT1995;Högskolan i Kalmar;Högskoleingenjörsexamen;Kvinnor;25-34;6
HT1995;Högskolan i Kalmar;Högskoleingenjörsexamen;Kvinnor;35-;2
HT1995;Högskolan i Kalmar;Högskoleingenjörsexamen;Kvinnor;Total;21
HT1995;Högskolan i Kalmar;Högskoleingenjörsexamen;Män;-24;134
HT1995;Högskolan i Kalmar;Högskoleingenjörsexamen;Män;25-34;21
HT1995;Högskolan i Kalmar;Högskoleingenjörsexamen;Män;35-;6
HT1995;Högskolan i Kalmar;Högskoleingenjörsexamen;Män;Total;161
HT1995;Högskolan i Kalmar;Högskoleingenjörsexamen;Total;-24;147
HT1995;Högskolan i Kalmar;Högskoleingenjörsexamen;Total;25-34;27
HT1995;Högskolan i Kalmar;Högskoleingenjörsexamen;Total;35-;8
HT1995;Högskolan i Kalmar;Högskoleingenjörsexamen;Total;Total;182
HT1995;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Kvinnor;-24;1
HT1995;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Kvinnor;Total;1
HT1995;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Män;-24;33
HT1995;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Män;25-34;19
HT1995;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Män;35-;3
HT1995;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Män;Total;55
HT1995;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Total;-24;34
HT1995;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Total;25-34;19
HT1995;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Total;35-;3
HT1995;Högskolan i Kalmar;Sjöingenjörsexamen, påbyggnad;Total;Total;56
HT1995;Högskolan i Kalmar;Sjökaptensexamen, påbyggnad;Kvinnor;-24;2
