Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT1997;Hälsohögskolan i Värmland;Social omsorgsexamen;Kvinnor;-24;9
HT1997;Hälsohögskolan i Värmland;Social omsorgsexamen;Kvinnor;25-34;3
HT1997;Hälsohögskolan i Värmland;Social omsorgsexamen;Kvinnor;35-;9
HT1997;Hälsohögskolan i Värmland;Social omsorgsexamen;Kvinnor;Total;21
HT1997;Hälsohögskolan i Värmland;Social omsorgsexamen;Män;-24;1
HT1997;Hälsohögskolan i Värmland;Social omsorgsexamen;Män;35-;1
HT1997;Hälsohögskolan i Värmland;Social omsorgsexamen;Män;Total;2
HT1997;Hälsohögskolan i Värmland;Social omsorgsexamen;Total;-24;10
HT1997;Hälsohögskolan i Värmland;Social omsorgsexamen;Total;25-34;3
HT1997;Hälsohögskolan i Värmland;Social omsorgsexamen;Total;35-;10
HT1997;Hälsohögskolan i Värmland;Social omsorgsexamen;Total;Total;23
HT1997;Hälsohögskolan i Värmland;Tandhygienistexamen;Kvinnor;-24;5
HT1997;Hälsohögskolan i Värmland;Tandhygienistexamen;Kvinnor;25-34;4
HT1997;Hälsohögskolan i Värmland;Tandhygienistexamen;Kvinnor;35-;2
HT1997;Hälsohögskolan i Värmland;Tandhygienistexamen;Kvinnor;Total;11
HT1997;Hälsohögskolan i Värmland;Tandhygienistexamen;Män;-24;2
HT1997;Hälsohögskolan i Värmland;Tandhygienistexamen;Män;25-34;1
HT1997;Hälsohögskolan i Värmland;Tandhygienistexamen;Män;Total;3
HT1997;Hälsohögskolan i Värmland;Tandhygienistexamen;Total;-24;7
HT1997;Hälsohögskolan i Värmland;Tandhygienistexamen;Total;25-34;5
HT1997;Hälsohögskolan i Värmland;Tandhygienistexamen;Total;35-;2
HT1997;Hälsohögskolan i Värmland;Tandhygienistexamen;Total;Total;14
HT1997;Hälsohögskolan Väst i Vänersborg;;Kvinnor;-24;36
HT1997;Hälsohögskolan Väst i Vänersborg;;Kvinnor;25-34;25
HT1997;Hälsohögskolan Väst i Vänersborg;;Kvinnor;35-;21
HT1997;Hälsohögskolan Väst i Vänersborg;;Kvinnor;Total;82
HT1997;Hälsohögskolan Väst i Vänersborg;;Män;-24;6
HT1997;Hälsohögskolan Väst i Vänersborg;;Män;25-34;11
HT1997;Hälsohögskolan Väst i Vänersborg;;Män;35-;3
HT1997;Hälsohögskolan Väst i Vänersborg;;Män;Total;20
HT1997;Hälsohögskolan Väst i Vänersborg;;Total;-24;42
HT1997;Hälsohögskolan Väst i Vänersborg;;Total;25-34;36
HT1997;Hälsohögskolan Väst i Vänersborg;;Total;35-;24
HT1997;Hälsohögskolan Väst i Vänersborg;;Total;Total;102
HT1997;Hälsohögskolan Väst i Vänersborg;Sjuksköterskeexamen;Kvinnor;-24;26
HT1997;Hälsohögskolan Väst i Vänersborg;Sjuksköterskeexamen;Kvinnor;25-34;17
HT1997;Hälsohögskolan Väst i Vänersborg;Sjuksköterskeexamen;Kvinnor;35-;9
HT1997;Hälsohögskolan Väst i Vänersborg;Sjuksköterskeexamen;Kvinnor;Total;52
HT1997;Hälsohögskolan Väst i Vänersborg;Sjuksköterskeexamen;Män;-24;4
HT1997;Hälsohögskolan Väst i Vänersborg;Sjuksköterskeexamen;Män;25-34;5
HT1997;Hälsohögskolan Väst i Vänersborg;Sjuksköterskeexamen;Män;35-;1
HT1997;Hälsohögskolan Väst i Vänersborg;Sjuksköterskeexamen;Män;Total;10
HT1997;Hälsohögskolan Väst i Vänersborg;Sjuksköterskeexamen;Total;-24;30
HT1997;Hälsohögskolan Väst i Vänersborg;Sjuksköterskeexamen;Total;25-34;22
HT1997;Hälsohögskolan Väst i Vänersborg;Sjuksköterskeexamen;Total;35-;10
HT1997;Hälsohögskolan Väst i Vänersborg;Sjuksköterskeexamen;Total;Total;62
HT1997;Hälsohögskolan Väst i Vänersborg;Social omsorgsexamen;Kvinnor;-24;10
HT1997;Hälsohögskolan Väst i Vänersborg;Social omsorgsexamen;Kvinnor;25-34;8
HT1997;Hälsohögskolan Väst i Vänersborg;Social omsorgsexamen;Kvinnor;35-;12
HT1997;Hälsohögskolan Väst i Vänersborg;Social omsorgsexamen;Kvinnor;Total;30
HT1997;Hälsohögskolan Väst i Vänersborg;Social omsorgsexamen;Män;-24;2
HT1997;Hälsohögskolan Väst i Vänersborg;Social omsorgsexamen;Män;25-34;6
HT1997;Hälsohögskolan Väst i Vänersborg;Social omsorgsexamen;Män;35-;2
HT1997;Hälsohögskolan Väst i Vänersborg;Social omsorgsexamen;Män;Total;10
HT1997;Hälsohögskolan Väst i Vänersborg;Social omsorgsexamen;Total;-24;12
HT1997;Hälsohögskolan Väst i Vänersborg;Social omsorgsexamen;Total;25-34;14
HT1997;Hälsohögskolan Väst i Vänersborg;Social omsorgsexamen;Total;35-;14
HT1997;Hälsohögskolan Väst i Vänersborg;Social omsorgsexamen;Total;Total;40
HT1997;Hälsohögskolan Väst, Skövde;;Kvinnor;-24;25
HT1997;Hälsohögskolan Väst, Skövde;;Kvinnor;25-34;21
HT1997;Hälsohögskolan Väst, Skövde;;Kvinnor;35-;13
HT1997;Hälsohögskolan Väst, Skövde;;Kvinnor;Total;59
HT1997;Hälsohögskolan Väst, Skövde;;Män;-24;4
HT1997;Hälsohögskolan Väst, Skövde;;Män;25-34;7
HT1997;Hälsohögskolan Väst, Skövde;;Män;35-;3
HT1997;Hälsohögskolan Väst, Skövde;;Män;Total;14
HT1997;Hälsohögskolan Väst, Skövde;;Total;-24;29
HT1997;Hälsohögskolan Väst, Skövde;;Total;25-34;28
HT1997;Hälsohögskolan Väst, Skövde;;Total;35-;16
HT1997;Hälsohögskolan Väst, Skövde;;Total;Total;73
HT1997;Hälsohögskolan Väst, Skövde;Sjuksköterskeexamen;Kvinnor;-24;25
HT1997;Hälsohögskolan Väst, Skövde;Sjuksköterskeexamen;Kvinnor;25-34;21
HT1997;Hälsohögskolan Väst, Skövde;Sjuksköterskeexamen;Kvinnor;35-;13
HT1997;Hälsohögskolan Väst, Skövde;Sjuksköterskeexamen;Kvinnor;Total;59
HT1997;Hälsohögskolan Väst, Skövde;Sjuksköterskeexamen;Män;-24;4
HT1997;Hälsohögskolan Väst, Skövde;Sjuksköterskeexamen;Män;25-34;7
HT1997;Hälsohögskolan Väst, Skövde;Sjuksköterskeexamen;Män;35-;3
HT1997;Hälsohögskolan Väst, Skövde;Sjuksköterskeexamen;Män;Total;14
HT1997;Hälsohögskolan Väst, Skövde;Sjuksköterskeexamen;Total;-24;29
HT1997;Hälsohögskolan Väst, Skövde;Sjuksköterskeexamen;Total;25-34;28
HT1997;Hälsohögskolan Väst, Skövde;Sjuksköterskeexamen;Total;35-;16
HT1997;Hälsohögskolan Väst, Skövde;Sjuksköterskeexamen;Total;Total;73
HT1997;Högskolan Dalarna;;Kvinnor;-24;187
HT1997;Högskolan Dalarna;;Kvinnor;25-34;105
HT1997;Högskolan Dalarna;;Kvinnor;35-;49
HT1997;Högskolan Dalarna;;Kvinnor;Total;341
HT1997;Högskolan Dalarna;;Män;-24;201
HT1997;Högskolan Dalarna;;Män;25-34;105
HT1997;Högskolan Dalarna;;Män;35-;45
HT1997;Högskolan Dalarna;;Män;Total;351
HT1997;Högskolan Dalarna;;Total;-24;388
HT1997;Högskolan Dalarna;;Total;25-34;210
HT1997;Högskolan Dalarna;;Total;35-;94
HT1997;Högskolan Dalarna;;Total;Total;692
HT1997;Högskolan Dalarna;Grundskollärarexamen 1-7;Kvinnor;-24;38
HT1997;Högskolan Dalarna;Grundskollärarexamen 1-7;Kvinnor;25-34;14
HT1997;Högskolan Dalarna;Grundskollärarexamen 1-7;Kvinnor;35-;9
HT1997;Högskolan Dalarna;Grundskollärarexamen 1-7;Kvinnor;Total;61
HT1997;Högskolan Dalarna;Grundskollärarexamen 1-7;Män;-24;10
HT1997;Högskolan Dalarna;Grundskollärarexamen 1-7;Män;25-34;2
HT1997;Högskolan Dalarna;Grundskollärarexamen 1-7;Män;35-;2
HT1997;Högskolan Dalarna;Grundskollärarexamen 1-7;Män;Total;14
HT1997;Högskolan Dalarna;Grundskollärarexamen 1-7;Total;-24;48
HT1997;Högskolan Dalarna;Grundskollärarexamen 1-7;Total;25-34;16
HT1997;Högskolan Dalarna;Grundskollärarexamen 1-7;Total;35-;11
HT1997;Högskolan Dalarna;Grundskollärarexamen 1-7;Total;Total;75
HT1997;Högskolan Dalarna;Grundskollärarexamen 4-9;Kvinnor;-24;69
HT1997;Högskolan Dalarna;Grundskollärarexamen 4-9;Kvinnor;25-34;28
HT1997;Högskolan Dalarna;Grundskollärarexamen 4-9;Kvinnor;35-;14
HT1997;Högskolan Dalarna;Grundskollärarexamen 4-9;Kvinnor;Total;111
HT1997;Högskolan Dalarna;Grundskollärarexamen 4-9;Män;-24;26
HT1997;Högskolan Dalarna;Grundskollärarexamen 4-9;Män;25-34;20
HT1997;Högskolan Dalarna;Grundskollärarexamen 4-9;Män;35-;6
HT1997;Högskolan Dalarna;Grundskollärarexamen 4-9;Män;Total;52
HT1997;Högskolan Dalarna;Grundskollärarexamen 4-9;Total;-24;95
HT1997;Högskolan Dalarna;Grundskollärarexamen 4-9;Total;25-34;48
HT1997;Högskolan Dalarna;Grundskollärarexamen 4-9;Total;35-;20
HT1997;Högskolan Dalarna;Grundskollärarexamen 4-9;Total;Total;163
HT1997;Högskolan Dalarna;Gymnasielärarexamen;Kvinnor;-24;10
HT1997;Högskolan Dalarna;Gymnasielärarexamen;Kvinnor;25-34;10
HT1997;Högskolan Dalarna;Gymnasielärarexamen;Kvinnor;35-;9
HT1997;Högskolan Dalarna;Gymnasielärarexamen;Kvinnor;Total;29
HT1997;Högskolan Dalarna;Gymnasielärarexamen;Män;-24;4
HT1997;Högskolan Dalarna;Gymnasielärarexamen;Män;25-34;5
HT1997;Högskolan Dalarna;Gymnasielärarexamen;Män;35-;2
HT1997;Högskolan Dalarna;Gymnasielärarexamen;Män;Total;11
HT1997;Högskolan Dalarna;Gymnasielärarexamen;Total;-24;14
HT1997;Högskolan Dalarna;Gymnasielärarexamen;Total;25-34;15
HT1997;Högskolan Dalarna;Gymnasielärarexamen;Total;35-;11
HT1997;Högskolan Dalarna;Gymnasielärarexamen;Total;Total;40
HT1997;Högskolan Dalarna;Högskoleingenjörsexamen;Kvinnor;-24;71
HT1997;Högskolan Dalarna;Högskoleingenjörsexamen;Kvinnor;25-34;53
HT1997;Högskolan Dalarna;Högskoleingenjörsexamen;Kvinnor;35-;17
HT1997;Högskolan Dalarna;Högskoleingenjörsexamen;Kvinnor;Total;141
HT1997;Högskolan Dalarna;Högskoleingenjörsexamen;Män;-24;161
HT1997;Högskolan Dalarna;Högskoleingenjörsexamen;Män;25-34;78
HT1997;Högskolan Dalarna;Högskoleingenjörsexamen;Män;35-;35
HT1997;Högskolan Dalarna;Högskoleingenjörsexamen;Män;Total;274
HT1997;Högskolan Dalarna;Högskoleingenjörsexamen;Total;-24;232
HT1997;Högskolan Dalarna;Högskoleingenjörsexamen;Total;25-34;131
HT1997;Högskolan Dalarna;Högskoleingenjörsexamen;Total;35-;52
HT1997;Högskolan Dalarna;Högskoleingenjörsexamen;Total;Total;415
HT1997;Högskolan i Borås;;Kvinnor;-24;99
HT1997;Högskolan i Borås;;Kvinnor;25-34;41
HT1997;Högskolan i Borås;;Kvinnor;35-;12
HT1997;Högskolan i Borås;;Kvinnor;Total;152
HT1997;Högskolan i Borås;;Män;-24;121
HT1997;Högskolan i Borås;;Män;25-34;82
HT1997;Högskolan i Borås;;Män;35-;24
HT1997;Högskolan i Borås;;Män;Total;227
HT1997;Högskolan i Borås;;Total;-24;220
HT1997;Högskolan i Borås;;Total;25-34;123
HT1997;Högskolan i Borås;;Total;35-;36
HT1997;Högskolan i Borås;;Total;Total;379
HT1997;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Kvinnor;-24;40
HT1997;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;11
HT1997;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Kvinnor;35-;3
HT1997;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Kvinnor;Total;54
HT1997;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Män;-24;4
HT1997;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Män;25-34;1
HT1997;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Män;35-;1
HT1997;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Män;Total;6
HT1997;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Total;-24;44
HT1997;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Total;25-34;12
HT1997;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Total;35-;4
HT1997;Högskolan i Borås;Barn- och ungdomspedagogisk examen;Total;Total;60
HT1997;Högskolan i Borås;Grundskollärarexamen 1-7;Kvinnor;-24;31
HT1997;Högskolan i Borås;Grundskollärarexamen 1-7;Kvinnor;25-34;12
HT1997;Högskolan i Borås;Grundskollärarexamen 1-7;Kvinnor;35-;5
HT1997;Högskolan i Borås;Grundskollärarexamen 1-7;Kvinnor;Total;48
HT1997;Högskolan i Borås;Grundskollärarexamen 1-7;Män;-24;3
HT1997;Högskolan i Borås;Grundskollärarexamen 1-7;Män;25-34;3
HT1997;Högskolan i Borås;Grundskollärarexamen 1-7;Män;35-;1
HT1997;Högskolan i Borås;Grundskollärarexamen 1-7;Män;Total;7
HT1997;Högskolan i Borås;Grundskollärarexamen 1-7;Total;-24;34
HT1997;Högskolan i Borås;Grundskollärarexamen 1-7;Total;25-34;15
HT1997;Högskolan i Borås;Grundskollärarexamen 1-7;Total;35-;6
HT1997;Högskolan i Borås;Grundskollärarexamen 1-7;Total;Total;55
HT1997;Högskolan i Borås;Högskoleingenjörsexamen;Kvinnor;-24;28
HT1997;Högskolan i Borås;Högskoleingenjörsexamen;Kvinnor;25-34;18
HT1997;Högskolan i Borås;Högskoleingenjörsexamen;Kvinnor;35-;4
HT1997;Högskolan i Borås;Högskoleingenjörsexamen;Kvinnor;Total;50
HT1997;Högskolan i Borås;Högskoleingenjörsexamen;Män;-24;114
HT1997;Högskolan i Borås;Högskoleingenjörsexamen;Män;25-34;78
HT1997;Högskolan i Borås;Högskoleingenjörsexamen;Män;35-;22
HT1997;Högskolan i Borås;Högskoleingenjörsexamen;Män;Total;214
HT1997;Högskolan i Borås;Högskoleingenjörsexamen;Total;-24;142
HT1997;Högskolan i Borås;Högskoleingenjörsexamen;Total;25-34;96
HT1997;Högskolan i Borås;Högskoleingenjörsexamen;Total;35-;26
HT1997;Högskolan i Borås;Högskoleingenjörsexamen;Total;Total;264
HT1997;Högskolan i Gävle;;Kvinnor;-24;157
HT1997;Högskolan i Gävle;;Kvinnor;25-34;91
HT1997;Högskolan i Gävle;;Kvinnor;35-;57
HT1997;Högskolan i Gävle;;Kvinnor;Total;305
HT1997;Högskolan i Gävle;;Män;-24;207
HT1997;Högskolan i Gävle;;Män;25-34;112
HT1997;Högskolan i Gävle;;Män;35-;42
HT1997;Högskolan i Gävle;;Män;Total;361
HT1997;Högskolan i Gävle;;Total;-24;364
HT1997;Högskolan i Gävle;;Total;25-34;203
HT1997;Högskolan i Gävle;;Total;35-;99
HT1997;Högskolan i Gävle;;Total;Total;666
HT1997;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Kvinnor;-24;37
HT1997;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;11
HT1997;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Kvinnor;35-;8
HT1997;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Kvinnor;Total;56
HT1997;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Män;-24;4
HT1997;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Män;Total;4
HT1997;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Total;-24;41
HT1997;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Total;25-34;11
HT1997;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Total;35-;8
HT1997;Högskolan i Gävle;Barn- och ungdomspedagogisk examen;Total;Total;60
HT1997;Högskolan i Gävle;Grundskollärarexamen 1-7;Kvinnor;-24;37
HT1997;Högskolan i Gävle;Grundskollärarexamen 1-7;Kvinnor;25-34;22
HT1997;Högskolan i Gävle;Grundskollärarexamen 1-7;Kvinnor;35-;17
HT1997;Högskolan i Gävle;Grundskollärarexamen 1-7;Kvinnor;Total;76
HT1997;Högskolan i Gävle;Grundskollärarexamen 1-7;Män;-24;9
HT1997;Högskolan i Gävle;Grundskollärarexamen 1-7;Män;25-34;5
HT1997;Högskolan i Gävle;Grundskollärarexamen 1-7;Män;Total;14
HT1997;Högskolan i Gävle;Grundskollärarexamen 1-7;Total;-24;46
HT1997;Högskolan i Gävle;Grundskollärarexamen 1-7;Total;25-34;27
HT1997;Högskolan i Gävle;Grundskollärarexamen 1-7;Total;35-;17
HT1997;Högskolan i Gävle;Grundskollärarexamen 1-7;Total;Total;90
HT1997;Högskolan i Gävle;Grundskollärarexamen 4-9;Kvinnor;-24;16
HT1997;Högskolan i Gävle;Grundskollärarexamen 4-9;Kvinnor;25-34;21
HT1997;Högskolan i Gävle;Grundskollärarexamen 4-9;Kvinnor;35-;18
HT1997;Högskolan i Gävle;Grundskollärarexamen 4-9;Kvinnor;Total;55
HT1997;Högskolan i Gävle;Grundskollärarexamen 4-9;Män;-24;10
HT1997;Högskolan i Gävle;Grundskollärarexamen 4-9;Män;25-34;8
HT1997;Högskolan i Gävle;Grundskollärarexamen 4-9;Män;35-;6
HT1997;Högskolan i Gävle;Grundskollärarexamen 4-9;Män;Total;24
HT1997;Högskolan i Gävle;Grundskollärarexamen 4-9;Total;-24;26
HT1997;Högskolan i Gävle;Grundskollärarexamen 4-9;Total;25-34;29
HT1997;Högskolan i Gävle;Grundskollärarexamen 4-9;Total;35-;24
HT1997;Högskolan i Gävle;Grundskollärarexamen 4-9;Total;Total;79
HT1997;Högskolan i Gävle;Högskoleingenjörsexamen;Kvinnor;-24;69
HT1997;Högskolan i Gävle;Högskoleingenjörsexamen;Kvinnor;25-34;40
HT1997;Högskolan i Gävle;Högskoleingenjörsexamen;Kvinnor;35-;14
HT1997;Högskolan i Gävle;Högskoleingenjörsexamen;Kvinnor;Total;123
HT1997;Högskolan i Gävle;Högskoleingenjörsexamen;Män;-24;185
HT1997;Högskolan i Gävle;Högskoleingenjörsexamen;Män;25-34;95
HT1997;Högskolan i Gävle;Högskoleingenjörsexamen;Män;35-;32
HT1997;Högskolan i Gävle;Högskoleingenjörsexamen;Män;Total;312
HT1997;Högskolan i Gävle;Högskoleingenjörsexamen;Total;-24;254
HT1997;Högskolan i Gävle;Högskoleingenjörsexamen;Total;25-34;135
HT1997;Högskolan i Gävle;Högskoleingenjörsexamen;Total;35-;46
HT1997;Högskolan i Gävle;Högskoleingenjörsexamen;Total;Total;435
HT1997;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Män;-24;1
HT1997;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Män;25-34;5
HT1997;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Män;35-;4
HT1997;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Män;Total;10
HT1997;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Total;-24;1
HT1997;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Total;25-34;5
HT1997;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Total;35-;4
HT1997;Högskolan i Gävle;Yrkesteknisk högskoleexamen;Total;Total;10
HT1997;Högskolan i Halmstad;;Kvinnor;-24;74
HT1997;Högskolan i Halmstad;;Kvinnor;25-34;42
HT1997;Högskolan i Halmstad;;Kvinnor;35-;25
HT1997;Högskolan i Halmstad;;Kvinnor;Total;141
HT1997;Högskolan i Halmstad;;Män;-24;145
HT1997;Högskolan i Halmstad;;Män;25-34;47
HT1997;Högskolan i Halmstad;;Män;35-;20
HT1997;Högskolan i Halmstad;;Män;Total;212
HT1997;Högskolan i Halmstad;;Total;-24;219
HT1997;Högskolan i Halmstad;;Total;25-34;89
HT1997;Högskolan i Halmstad;;Total;35-;45
HT1997;Högskolan i Halmstad;;Total;Total;353
HT1997;Högskolan i Halmstad;Grundskollärarexamen 4-9;Kvinnor;-24;16
HT1997;Högskolan i Halmstad;Grundskollärarexamen 4-9;Kvinnor;25-34;9
HT1997;Högskolan i Halmstad;Grundskollärarexamen 4-9;Kvinnor;35-;7
HT1997;Högskolan i Halmstad;Grundskollärarexamen 4-9;Kvinnor;Total;32
HT1997;Högskolan i Halmstad;Grundskollärarexamen 4-9;Män;-24;3
HT1997;Högskolan i Halmstad;Grundskollärarexamen 4-9;Män;25-34;1
HT1997;Högskolan i Halmstad;Grundskollärarexamen 4-9;Män;35-;1
HT1997;Högskolan i Halmstad;Grundskollärarexamen 4-9;Män;Total;5
HT1997;Högskolan i Halmstad;Grundskollärarexamen 4-9;Total;-24;19
HT1997;Högskolan i Halmstad;Grundskollärarexamen 4-9;Total;25-34;10
HT1997;Högskolan i Halmstad;Grundskollärarexamen 4-9;Total;35-;8
HT1997;Högskolan i Halmstad;Grundskollärarexamen 4-9;Total;Total;37
HT1997;Högskolan i Halmstad;Gymnasielärarexamen;Kvinnor;-24;15
HT1997;Högskolan i Halmstad;Gymnasielärarexamen;Kvinnor;25-34;12
HT1997;Högskolan i Halmstad;Gymnasielärarexamen;Kvinnor;35-;6
HT1997;Högskolan i Halmstad;Gymnasielärarexamen;Kvinnor;Total;33
HT1997;Högskolan i Halmstad;Gymnasielärarexamen;Män;-24;10
HT1997;Högskolan i Halmstad;Gymnasielärarexamen;Män;25-34;3
HT1997;Högskolan i Halmstad;Gymnasielärarexamen;Män;35-;2
HT1997;Högskolan i Halmstad;Gymnasielärarexamen;Män;Total;15
HT1997;Högskolan i Halmstad;Gymnasielärarexamen;Total;-24;25
HT1997;Högskolan i Halmstad;Gymnasielärarexamen;Total;25-34;15
HT1997;Högskolan i Halmstad;Gymnasielärarexamen;Total;35-;8
HT1997;Högskolan i Halmstad;Gymnasielärarexamen;Total;Total;48
HT1997;Högskolan i Halmstad;Högskoleingenjörsexamen;Kvinnor;-24;25
HT1997;Högskolan i Halmstad;Högskoleingenjörsexamen;Kvinnor;25-34;11
HT1997;Högskolan i Halmstad;Högskoleingenjörsexamen;Kvinnor;35-;2
HT1997;Högskolan i Halmstad;Högskoleingenjörsexamen;Kvinnor;Total;38
HT1997;Högskolan i Halmstad;Högskoleingenjörsexamen;Män;-24;128
HT1997;Högskolan i Halmstad;Högskoleingenjörsexamen;Män;25-34;39
HT1997;Högskolan i Halmstad;Högskoleingenjörsexamen;Män;35-;16
HT1997;Högskolan i Halmstad;Högskoleingenjörsexamen;Män;Total;183
HT1997;Högskolan i Halmstad;Högskoleingenjörsexamen;Total;-24;153
HT1997;Högskolan i Halmstad;Högskoleingenjörsexamen;Total;25-34;50
HT1997;Högskolan i Halmstad;Högskoleingenjörsexamen;Total;35-;18
HT1997;Högskolan i Halmstad;Högskoleingenjörsexamen;Total;Total;221
HT1997;Högskolan i Halmstad;Sjuksköterskeexamen;Kvinnor;-24;18
HT1997;Högskolan i Halmstad;Sjuksköterskeexamen;Kvinnor;25-34;10
HT1997;Högskolan i Halmstad;Sjuksköterskeexamen;Kvinnor;35-;10
HT1997;Högskolan i Halmstad;Sjuksköterskeexamen;Kvinnor;Total;38
HT1997;Högskolan i Halmstad;Sjuksköterskeexamen;Män;-24;4
HT1997;Högskolan i Halmstad;Sjuksköterskeexamen;Män;25-34;4
HT1997;Högskolan i Halmstad;Sjuksköterskeexamen;Män;35-;1
HT1997;Högskolan i Halmstad;Sjuksköterskeexamen;Män;Total;9
HT1997;Högskolan i Halmstad;Sjuksköterskeexamen;Total;-24;22
HT1997;Högskolan i Halmstad;Sjuksköterskeexamen;Total;25-34;14
HT1997;Högskolan i Halmstad;Sjuksköterskeexamen;Total;35-;11
HT1997;Högskolan i Halmstad;Sjuksköterskeexamen;Total;Total;47
HT1997;Högskolan i Jönköping;;Kvinnor;-24;240
HT1997;Högskolan i Jönköping;;Kvinnor;25-34;104
HT1997;Högskolan i Jönköping;;Kvinnor;35-;74
HT1997;Högskolan i Jönköping;;Kvinnor;Total;418
HT1997;Högskolan i Jönköping;;Män;-24;208
HT1997;Högskolan i Jönköping;;Män;25-34;123
HT1997;Högskolan i Jönköping;;Män;35-;44
HT1997;Högskolan i Jönköping;;Män;Total;375
HT1997;Högskolan i Jönköping;;Total;-24;448
HT1997;Högskolan i Jönköping;;Total;25-34;227
HT1997;Högskolan i Jönköping;;Total;35-;118
HT1997;Högskolan i Jönköping;;Total;Total;793
HT1997;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Kvinnor;-24;61
HT1997;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;18
HT1997;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Kvinnor;35-;10
HT1997;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Kvinnor;Total;89
HT1997;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Män;-24;13
HT1997;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Män;25-34;3
HT1997;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Män;35-;1
HT1997;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Män;Total;17
HT1997;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Total;-24;74
HT1997;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Total;25-34;21
HT1997;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Total;35-;11
HT1997;Högskolan i Jönköping;Barn- och ungdomspedagogisk examen;Total;Total;106
HT1997;Högskolan i Jönköping;Grundskollärarexamen 1-7;Kvinnor;-24;71
HT1997;Högskolan i Jönköping;Grundskollärarexamen 1-7;Kvinnor;25-34;17
HT1997;Högskolan i Jönköping;Grundskollärarexamen 1-7;Kvinnor;35-;12
HT1997;Högskolan i Jönköping;Grundskollärarexamen 1-7;Kvinnor;Total;100
HT1997;Högskolan i Jönköping;Grundskollärarexamen 1-7;Män;-24;11
HT1997;Högskolan i Jönköping;Grundskollärarexamen 1-7;Män;25-34;4
HT1997;Högskolan i Jönköping;Grundskollärarexamen 1-7;Män;35-;1
HT1997;Högskolan i Jönköping;Grundskollärarexamen 1-7;Män;Total;16
HT1997;Högskolan i Jönköping;Grundskollärarexamen 1-7;Total;-24;82
HT1997;Högskolan i Jönköping;Grundskollärarexamen 1-7;Total;25-34;21
HT1997;Högskolan i Jönköping;Grundskollärarexamen 1-7;Total;35-;13
HT1997;Högskolan i Jönköping;Grundskollärarexamen 1-7;Total;Total;116
HT1997;Högskolan i Jönköping;Grundskollärarexamen 4-9;Kvinnor;-24;41
HT1997;Högskolan i Jönköping;Grundskollärarexamen 4-9;Kvinnor;25-34;20
HT1997;Högskolan i Jönköping;Grundskollärarexamen 4-9;Kvinnor;35-;15
HT1997;Högskolan i Jönköping;Grundskollärarexamen 4-9;Kvinnor;Total;76
HT1997;Högskolan i Jönköping;Grundskollärarexamen 4-9;Män;-24;18
HT1997;Högskolan i Jönköping;Grundskollärarexamen 4-9;Män;25-34;19
HT1997;Högskolan i Jönköping;Grundskollärarexamen 4-9;Män;35-;8
HT1997;Högskolan i Jönköping;Grundskollärarexamen 4-9;Män;Total;45
HT1997;Högskolan i Jönköping;Grundskollärarexamen 4-9;Total;-24;59
HT1997;Högskolan i Jönköping;Grundskollärarexamen 4-9;Total;25-34;39
HT1997;Högskolan i Jönköping;Grundskollärarexamen 4-9;Total;35-;23
